Asset_ID,Bank,Asset_Category,Asset_Amount,Currency,Rating,Buffer_Amount,LCR_Compliance
AS002177,Barclays,Cash,9987.537213231819,EUR,A,6235.938660451861,False
AS002178,Deutsche Bank,Stocks,31607.03140311994,EUR,BB,11099.855842897356,False
AS002179,Citigroup,Cash,69800.00741759068,GBP,B,25323.326818631205,False
AS002180,HSBC,Cash,11138.264286908394,GBP,A,16535.097997997455,True
AS002181,Barclays,Cash,46079.78890479327,CAD,AAA,11551.931536063412,False
AS002182,Barclays,Cash,18595.781684108337,USD,AA,3011.1499209990716,False
AS002183,HSBC,Bonds,181392.9653563206,GBP,AA,49294.26409999379,False
AS002184,Barclays,Cash,139978.3751998001,CAD,BBB,46893.0142805751,False
AS002185,Barclays,Cash,60781.5484929969,USD,AA,10872.392113188964,False
AS002186,Citigroup,Cash,35172.609325366255,GBP,A,10770.910030388555,False
AS002187,Citigroup,Stocks,107614.7902726646,GBP,BBB,16495.899840891638,False
AS002188,Citigroup,Bonds,6594.649407403954,USD,B,24071.553820811096,True
AS002189,Citigroup,Stocks,25414.9469974258,GBP,BBB,29929.043625785092,True
AS002190,HSBC,Cash,84518.25649956742,EUR,BBB,23407.33488885839,False
AS002191,Citigroup,Cash,347749.60421016713,GBP,A,27045.300496644173,False
AS002192,HSBC,Bonds,76412.51285942722,CAD,BBB,27365.795993392938,False
AS002193,HSBC,Bonds,13892.632865417978,USD,AA,23492.454472998903,True
AS002194,HSBC,Cash,368100.34600324294,USD,BB,40173.29658577611,False
AS002195,Citigroup,Cash,77206.58619140893,EUR,A,12393.745374518772,False
AS002196,Barclays,Stocks,157956.9337409521,GBP,AAA,36984.033857233146,False
AS002197,Deutsche Bank,Cash,7412.614574400335,USD,AA,18382.175448638605,True
AS002198,Citigroup,Cash,46568.20612825873,CAD,D,23514.29244428554,False
AS002199,HSBC,Cash,135781.24656211518,EUR,BBB,36142.77529739963,False
AS002200,HSBC,Cash,57096.88487055227,USD,A,17063.233888238523,False
AS002201,Deutsche Bank,Bonds,13047.926323711172,CAD,AAA,11533.53255857118,False
AS002202,Citigroup,Cash,21038.720826300498,GBP,A,17300.703640913925,False
AS002203,Barclays,Cash,87863.26137141585,USD,BB,14467.862450050794,False
AS002204,Barclays,Cash,163976.9083316532,CAD,BBB,17994.54148884008,False
AS002205,Barclays,Bonds,84940.14450010282,EUR,BBB,73679.90490247367,False
AS002206,HSBC,Bonds,24462.617398327184,GBP,A,204856.66590978106,True
AS002207,HSBC,Cash,416893.1082621103,GBP,BBB,61287.620781988146,False
AS002208,Deutsche Bank,Bonds,51279.006517668175,USD,AAA,15093.310010450214,False
AS002209,Barclays,Bonds,67759.40446882244,USD,A,29593.00149619419,False
AS002210,Citigroup,Cash,199497.2397709337,USD,BBB,18127.251012691788,False
AS002211,Citigroup,Bonds,31086.93278533756,EUR,BBB,23428.435405059317,False
AS002212,HSBC,Cash,67612.35014194615,EUR,B,30996.335804648716,False
AS002213,HSBC,Bonds,2597241.114816464,GBP,A,58427.20825389406,False
AS002214,Deutsche Bank,Stocks,361315.7993359721,CAD,BBB,45996.8874187049,False
AS002215,HSBC,Cash,257173.04297088762,CAD,B,38426.23225250301,False
AS002216,Barclays,Cash,155163.8140910012,GBP,BB,22075.80013430531,False
AS002217,HSBC,Cash,13113.435079427696,CAD,BBB,71283.34425048511,True
AS002218,Deutsche Bank,Cash,104273.23106532951,USD,BBB,4499.084460941996,False
AS002219,HSBC,Stocks,77411.2817257834,GBP,BB,40195.94175329157,False
AS002220,HSBC,Cash,7511.135336694746,USD,A,101332.78532902466,True
AS002221,Citigroup,Bonds,694017.7760218723,EUR,BBB,3516.999790150402,False
AS002222,Citigroup,Stocks,253296.44825740336,GBP,B,20636.53689076273,False
AS002223,Barclays,Cash,135232.72652459875,CAD,A,114303.95376074407,False
AS002224,Barclays,Bonds,262468.25087494333,CAD,BB,9408.04890523605,False
AS002225,Barclays,Stocks,26478.617231261804,EUR,AAA,41165.43027896901,True
AS002226,Deutsche Bank,Cash,474259.4701964965,CAD,BBB,35156.95115683245,False
AS002227,Citigroup,Cash,63721.98620150084,USD,BB,49719.315613600775,False
AS002228,Citigroup,Stocks,130359.23375635734,USD,AAA,6008.495470300694,False
AS002229,HSBC,Bonds,74342.45254889702,GBP,A,39747.68123442111,False
AS002230,Citigroup,Cash,77282.92095137706,GBP,AA,28278.486282365797,False
AS002231,Citigroup,Bonds,24359.005498998227,GBP,D,27333.891371393853,True
AS002232,HSBC,Cash,63515.121492033,GBP,A,22796.900410533115,False
AS002233,Citigroup,Bonds,22395.384261389845,GBP,BBB,4024.964860617817,False
AS002234,Citigroup,Cash,25909.220341657583,CAD,B,35176.828566910706,True
AS002235,Barclays,Cash,9741.302120533923,USD,BB,11453.373929877736,True
AS002236,Deutsche Bank,Cash,83811.35720997355,GBP,AA,16088.692183372665,False
AS002237,Barclays,Bonds,77124.70365156732,USD,BBB,12772.328189293461,False
AS002238,Deutsche Bank,Cash,262957.2412357826,GBP,AAA,34092.86903354146,False
AS002239,HSBC,Bonds,3054.85622159609,CAD,AAA,55208.74541709293,True
AS002240,Barclays,Cash,43102.14498597177,GBP,BBB,18804.491300703467,False
AS002241,Barclays,Stocks,4739.540490923869,CAD,CCC,26014.850710515395,True
AS002242,HSBC,Stocks,45299.627725566286,CAD,BBB,87565.95657606288,True
AS002243,Barclays,Cash,22595.5931446589,USD,BBB,54412.522659125054,True
AS002244,Citigroup,Bonds,104378.42050320285,GBP,BBB,18863.316863929078,False
AS002245,Deutsche Bank,Bonds,125097.27519781108,EUR,BB,19674.209611578506,False
AS002246,HSBC,Cash,7356.9387697810735,CAD,BB,5963.5453581348365,False
AS002247,Citigroup,Stocks,1394.7515657451795,EUR,B,27034.5104090988,True
AS002248,Barclays,Bonds,17583.322526672182,EUR,AA,31676.01818986806,True
AS002249,Barclays,Cash,17407.873957353615,EUR,A,2820.7974778244406,False
AS002250,Barclays,Cash,74645.07747620456,EUR,AAA,12109.10354621636,False
AS002251,Citigroup,Cash,37114.91893166645,GBP,BBB,95104.65285438874,True
AS002252,HSBC,Cash,55456.6543398528,CAD,A,17643.20920652011,False
AS002253,Barclays,Cash,32589.938446856064,EUR,BB,18394.61493672365,False
AS002254,HSBC,Bonds,46109.26767410252,USD,BBB,12872.687210484097,False
AS002255,Barclays,Cash,3135.8916328865266,USD,A,51114.95844450648,True
AS002256,HSBC,Stocks,41525.58397537409,EUR,BBB,12009.380290100848,False
AS002257,Barclays,Cash,64904.655750591985,EUR,AAA,38011.21538458356,False
AS002258,Barclays,Stocks,72717.55514156312,EUR,BB,26477.151499544336,False
AS002259,Deutsche Bank,Stocks,81156.90965169051,GBP,BB,11944.817138543927,False
AS002260,Citigroup,Bonds,28833.516170664872,EUR,BB,13554.670481519337,False
AS002261,Citigroup,Cash,27000.870723188982,USD,A,30560.06280550858,True
AS002262,Deutsche Bank,Stocks,24429.837956375522,USD,AAA,38537.584329790785,True
AS002263,Citigroup,Cash,1272055.3313427877,CAD,A,33259.67153724364,False
AS002264,Barclays,Cash,149751.7394869864,USD,BBB,67689.99565135197,False
AS002265,HSBC,Cash,9007.149443297225,GBP,AAA,28488.310483141013,True
AS002266,Barclays,Cash,20088.95065253192,USD,BBB,31329.50332559616,True
AS002267,Barclays,Cash,86470.55863771198,CAD,AA,81558.15581694021,False
AS002268,Deutsche Bank,Bonds,42440.74500492253,CAD,A,7249.7597345959975,False
AS002269,Deutsche Bank,Bonds,202637.21462417667,EUR,AA,75014.74993790047,False
AS002270,Citigroup,Cash,76499.15685437247,USD,B,312622.87880560255,True
AS002271,Barclays,Cash,83350.12193794777,USD,A,19354.089546361298,False
AS002272,Citigroup,Stocks,5088.569197032972,GBP,A,11201.98578032654,True
AS002273,Barclays,Stocks,202565.87350711945,USD,A,29789.200329345185,False
AS002274,Barclays,Bonds,131020.80042215655,USD,AA,108675.51773073824,False
AS002275,HSBC,Cash,653198.3834283456,GBP,BBB,85732.05964967445,False
AS002276,Deutsche Bank,Stocks,6571.306021942184,GBP,AAA,13698.173720239201,True
AS002277,Deutsche Bank,Cash,152237.12385704755,EUR,BBB,13308.543682130745,False
AS002278,Deutsche Bank,Cash,198432.44436860268,CAD,D,28352.07572880008,False
AS002279,Citigroup,Cash,24120.72039183797,CAD,A,35797.088321098854,True
AS002280,Deutsche Bank,Cash,85592.68234970601,EUR,AAA,18634.719694930605,False
AS002281,Barclays,Cash,6251.992408065349,GBP,AAA,42316.41569953829,True
AS002282,Citigroup,Stocks,14376.492636813477,CAD,A,7711.85287614335,False
AS002283,Barclays,Cash,194540.46557864037,CAD,A,76093.52932765978,False
AS002284,Deutsche Bank,Bonds,56721.99953149991,GBP,A,5689.191715864345,False
AS002285,HSBC,Cash,42173.9710310415,CAD,AAA,3046.700309527536,False
AS002286,Citigroup,Cash,163223.5131120184,EUR,A,7816.1308137757505,False
AS002287,HSBC,Bonds,29620.26010547478,EUR,A,14611.948602132225,False
AS002288,Deutsche Bank,Stocks,14455.093667332858,CAD,AAA,20177.52080270552,True
AS002289,Barclays,Cash,27867.67328855635,CAD,AA,24121.828198246887,False
AS002290,Citigroup,Stocks,62512.423407796225,GBP,AA,26553.582212642425,False
AS002291,Barclays,Cash,137018.3963616958,EUR,AA,45763.937602629805,False
AS002292,Citigroup,Cash,43809.37336338637,USD,A,56263.55067903121,True
AS002293,Barclays,Cash,16421.396886651415,CAD,A,7044.854412669696,False
AS002294,Barclays,Bonds,340664.52986233396,GBP,BBB,13131.444663590335,False
AS002295,Deutsche Bank,Cash,52895.19884204196,GBP,BB,14835.37302133853,False
AS002296,Deutsche Bank,Stocks,49811.89009790124,CAD,A,17851.69453016534,False
AS002297,Citigroup,Stocks,23366.408552762856,CAD,AA,10250.755925858371,False
AS002298,HSBC,Cash,27460.479525412746,USD,BBB,9161.724628441714,False
AS002299,Barclays,Cash,130038.87052983533,USD,AAA,13323.1160145713,False
AS002300,Deutsche Bank,Bonds,7198.4297756903015,USD,BBB,3736.2611419363943,False
AS002301,Citigroup,Cash,6560.534818380263,CAD,BBB,7455.216307191784,True
AS002302,Citigroup,Stocks,74114.13332704316,EUR,B,6924.191710543208,False
AS002303,Barclays,Bonds,253125.195315313,GBP,A,109817.02372798034,False
AS002304,Citigroup,Bonds,60224.477820994856,GBP,B,12692.26897562157,False
AS002305,HSBC,Bonds,79668.69177822463,EUR,AA,24886.310803984255,False
AS002306,Citigroup,Cash,125917.06290391687,GBP,AA,2385.2884422685925,False
AS002307,Barclays,Cash,61484.671696045894,EUR,AA,75888.06262058861,True
AS002308,HSBC,Cash,17855.105550623673,GBP,A,9438.825097259041,False
AS002309,Deutsche Bank,Bonds,75409.04644449471,GBP,BB,54346.424208662436,False
AS002310,Citigroup,Stocks,118884.9246511269,EUR,A,28111.74038060519,False
AS002311,Citigroup,Cash,55086.203816851645,EUR,BBB,175775.26566824276,True
AS002312,Deutsche Bank,Cash,9780.283728301298,GBP,BBB,3819.510652925509,False
AS002313,Barclays,Cash,297120.0949235211,EUR,BBB,15174.997300289524,False
AS002314,Deutsche Bank,Stocks,129484.75242623973,EUR,CCC,6547.842721205244,False
AS002315,Citigroup,Stocks,241377.93774965615,USD,AAA,47087.418487905736,False
AS002316,Citigroup,Bonds,11837.49339139085,CAD,BB,37010.97620195011,True
AS002317,HSBC,Cash,48322.09102037655,EUR,BBB,37066.98883797211,False
AS002318,Barclays,Bonds,794993.8840961382,CAD,BB,11471.44359149856,False
AS002319,Deutsche Bank,Cash,61979.06845892705,GBP,BBB,43537.70896412351,False
AS002320,Barclays,Stocks,80877.90892452316,EUR,B,14591.173525227852,False
AS002321,HSBC,Bonds,23362.23868499373,EUR,A,20586.62809788204,False
AS002322,Deutsche Bank,Bonds,10672.101075408114,USD,AA,19900.43980570025,True
AS002323,Deutsche Bank,Cash,152978.18795453978,USD,AAA,35653.44143789066,False
AS002324,HSBC,Stocks,62489.07519549676,EUR,A,67230.37575102823,True
AS002325,Deutsche Bank,Stocks,28030.922288586054,USD,AA,7919.207181370233,False
AS002326,Barclays,Stocks,12462.612232668343,CAD,AAA,4085.167002953661,False
AS002327,HSBC,Bonds,97251.48755467203,GBP,A,477539.3689452875,True
AS002328,Citigroup,Cash,601725.041033409,CAD,D,50011.61099792632,False
AS002329,HSBC,Stocks,107998.7752915522,EUR,AAA,67673.99503918955,False
AS002330,HSBC,Bonds,79484.76991409672,CAD,AAA,18469.95032494628,False
AS002331,Barclays,Cash,22571.19501000271,GBP,BB,10000.330740205616,False
AS002332,Citigroup,Cash,73984.77203298296,EUR,BBB,61491.94413167816,False
AS002333,Citigroup,Bonds,424794.58446157654,GBP,B,9111.778635245444,False
AS002334,Citigroup,Stocks,5997.012114626693,GBP,A,41256.209118437284,True
AS002335,Barclays,Bonds,63264.00313209685,EUR,AAA,103191.73035201909,True
AS002336,Barclays,Bonds,14594.202914205642,GBP,A,17246.40743391115,True
AS002337,Deutsche Bank,Bonds,40129.28962492355,USD,AA,39484.28939693532,False
AS002338,Barclays,Cash,160458.73709960328,CAD,A,43064.48140055594,False
AS002339,HSBC,Cash,27575.13909371055,EUR,AA,50743.21707226099,True
AS002340,Deutsche Bank,Bonds,153049.2876889195,EUR,A,150755.9425434564,False
AS002341,Deutsche Bank,Bonds,735989.0045652732,EUR,A,99326.71557379958,False
AS002342,Barclays,Cash,120709.75150451952,USD,A,70730.2087085034,False
AS002343,HSBC,Cash,8877.468577461557,CAD,A,67709.37332368811,True
AS002344,Deutsche Bank,Bonds,19027.16313332656,EUR,B,24696.920815050304,True
AS002345,HSBC,Stocks,42038.76331166169,USD,CCC,15284.550245834696,False
AS002346,Deutsche Bank,Bonds,34509.10875425032,GBP,CCC,95370.8382513662,True
AS002347,Barclays,Cash,3563.7006763174845,USD,BBB,63444.064817799896,True
AS002348,Barclays,Bonds,56234.97836169516,GBP,AA,45515.17682269752,False
AS002349,Citigroup,Stocks,158215.31699395622,GBP,AA,182685.34497671825,True
AS002350,Barclays,Bonds,11079.261206484283,USD,AA,23479.320107266558,True
AS002351,Barclays,Bonds,19766.200550271533,EUR,AA,102371.533649905,True
AS002352,Citigroup,Bonds,193047.4569837649,GBP,AAA,71018.7754033798,False
AS002353,Deutsche Bank,Stocks,77244.47308802606,CAD,AA,126285.01083284743,True
AS002354,Barclays,Cash,17823.048811298817,GBP,AAA,12767.30597083272,False
AS002355,HSBC,Cash,125355.91379878462,CAD,A,83328.15672497457,False
AS002356,HSBC,Stocks,4991.401068426293,EUR,BBB,13764.438278472746,True
AS002357,Citigroup,Bonds,57624.42131088724,EUR,BBB,87182.39664441756,True
AS002358,Deutsche Bank,Stocks,48721.45375685844,USD,BB,5343.044148843459,False
AS002359,Citigroup,Bonds,122429.15788544959,EUR,B,34505.99684244319,False
AS002360,Barclays,Bonds,20461.207936551364,CAD,AAA,16141.233892808765,False
AS002361,Citigroup,Stocks,68953.31414634817,CAD,BB,31531.19277291078,False
AS002362,HSBC,Cash,57430.791766923736,EUR,AAA,14154.580077011247,False
AS002363,Citigroup,Cash,34676.347064159345,USD,A,9477.445927054965,False
AS002364,Citigroup,Cash,162758.69865557272,GBP,B,22284.409808337736,False
AS002365,Deutsche Bank,Cash,196973.18451273532,GBP,AAA,30364.457685762965,False
AS002366,HSBC,Cash,60028.21898933187,EUR,AA,11521.007875642768,False
AS002367,HSBC,Cash,54377.39223714301,USD,A,216775.93518101293,True
AS002368,Deutsche Bank,Bonds,24217.50195368539,USD,AA,68271.80368926037,True
AS002369,Citigroup,Stocks,322581.1173853125,CAD,A,95314.53674509884,False
AS002370,Barclays,Bonds,184523.04138525997,EUR,BBB,27079.954179164,False
AS002371,Deutsche Bank,Cash,341562.9541293061,EUR,A,10561.130913616196,False
AS002372,Citigroup,Cash,39301.83340053722,USD,A,45095.43736447114,True
AS002373,Citigroup,Bonds,44751.1879628459,EUR,B,9656.941784085877,False
AS002374,Deutsche Bank,Cash,19257.951297970467,EUR,BBB,5339.197452589267,False
AS002375,Deutsche Bank,Cash,302499.0310880191,EUR,BBB,20062.433433721366,False
AS002376,Barclays,Bonds,10407.467390803822,EUR,BB,2187.1384685817397,False
AS002377,Barclays,Bonds,134870.06533990335,USD,AA,62618.67735462861,False
AS002378,Citigroup,Bonds,250965.77857118598,USD,BBB,9853.105076178632,False
AS002379,HSBC,Cash,28922.010991374686,GBP,A,5221.3597493964835,False
AS002380,HSBC,Bonds,18393.746773734565,CAD,BB,24559.756143180395,True
AS002381,Citigroup,Bonds,1981800.921347774,CAD,BB,24292.003052869004,False
AS002382,Deutsche Bank,Cash,35665.95683902194,CAD,A,205252.98854162166,True
AS002383,HSBC,Cash,30089.80309009952,CAD,BB,21585.563617782573,False
AS002384,Deutsche Bank,Cash,11206.237762273986,EUR,AAA,43720.86431892766,True
AS002385,HSBC,Bonds,22009.989454306768,USD,BB,71047.52988188155,True
AS002386,Barclays,Bonds,282952.1253793382,CAD,BB,16878.149613698824,False
AS002387,HSBC,Cash,256037.74287839074,GBP,A,30623.61314404612,False
AS002388,HSBC,Stocks,184866.34584046024,EUR,A,30096.14638927355,False
AS002389,Barclays,Cash,33904.373123523415,USD,CCC,35975.21400656102,True
AS002390,HSBC,Cash,95519.37108098523,CAD,BBB,25958.181491914303,False
AS002391,HSBC,Bonds,19943.067426125846,EUR,BB,64479.6214272926,True
AS002392,Deutsche Bank,Bonds,11017.630888007641,EUR,AA,8497.306170287206,False
AS002393,HSBC,Bonds,127589.1007150757,EUR,A,57358.03634589007,False
AS002394,HSBC,Stocks,480630.224958576,EUR,BBB,14319.871113909854,False
AS002395,HSBC,Bonds,167490.18692919542,USD,AAA,21820.16164824574,False
AS002396,Citigroup,Cash,47913.31830267104,GBP,BBB,87675.52968141851,True
AS002397,Citigroup,Bonds,75801.4823309187,EUR,BBB,8411.10273516915,False
AS002398,Deutsche Bank,Bonds,80436.56443607014,GBP,B,57926.18869211655,False
AS002399,HSBC,Bonds,84831.60849897149,CAD,BB,8029.840562767618,False
AS002400,Barclays,Cash,262751.64412931,EUR,AA,1788.263170955259,False
AS002401,HSBC,Cash,344576.1038428132,CAD,BBB,36034.009019314515,False
AS002402,Barclays,Stocks,11272.140855027783,EUR,AA,9913.538528258428,False
AS002403,Barclays,Cash,47470.09423571489,CAD,BBB,39759.5096160129,False
AS002404,Deutsche Bank,Stocks,4472.873115748598,EUR,AAA,78476.54827635015,True
AS002405,Citigroup,Cash,1687.7331181576922,USD,BBB,16952.280952483117,True
AS002406,Citigroup,Stocks,81376.61339377821,EUR,AA,57810.77956362757,False
AS002407,Barclays,Stocks,175889.11040103837,CAD,AA,12449.775550474858,False
AS002408,Citigroup,Cash,7317.933443188783,EUR,BBB,26938.839188966915,True
AS002409,HSBC,Cash,504778.2095471717,EUR,AAA,16866.159778825146,False
AS002410,Barclays,Bonds,301013.5349232098,GBP,A,43417.31377864656,False
AS002411,Barclays,Stocks,71245.08485000774,EUR,AA,87355.43774101403,True
AS002412,Deutsche Bank,Stocks,28184.054405689076,EUR,AA,17476.72277867674,False
AS002413,Citigroup,Stocks,29750.492954256722,USD,AAA,48049.9841568325,True
AS002414,Barclays,Cash,610069.2338805095,USD,A,16018.132875552366,False
AS002415,Deutsche Bank,Bonds,191667.27104128787,EUR,A,14134.65189299661,False
AS002416,HSBC,Cash,100795.02531888445,CAD,AAA,7524.5765744807995,False
AS002417,Deutsche Bank,Bonds,61655.901074711815,CAD,B,16268.265107460913,False
AS002418,Deutsche Bank,Bonds,16862.282503341274,CAD,AA,56619.28525915893,True
AS002419,HSBC,Cash,17570.464178492155,EUR,BBB,27645.79932691805,True
AS002420,Citigroup,Bonds,35007.24515317755,CAD,AA,78063.66121097324,True
AS002421,HSBC,Stocks,34366.255409556106,CAD,AA,13531.606075888983,False
AS002422,HSBC,Bonds,21166.721611001813,USD,BB,35236.438710155584,True
AS002423,Citigroup,Cash,10365.82835519631,USD,A,13833.001867697858,True
AS002424,Citigroup,Bonds,122177.0002072707,USD,BB,19496.266798178312,False
AS002425,Citigroup,Cash,135009.9909860688,USD,D,47263.96687253491,False
AS002426,HSBC,Bonds,29879.933329815784,USD,BBB,29384.82986317132,False
AS002427,Citigroup,Cash,384599.60219621524,CAD,BBB,7000.795224460248,False
AS002428,Deutsche Bank,Cash,40534.57498130929,GBP,A,44898.695042279454,True
AS002429,Deutsche Bank,Cash,111640.85943326964,USD,A,29044.937217772407,False
AS002430,HSBC,Stocks,31502.247841318724,USD,AAA,64096.186811285086,True
AS002431,Barclays,Cash,131367.00230492227,USD,A,13969.636972624869,False
AS002432,Citigroup,Bonds,79199.69789259757,GBP,BBB,35269.651974938024,False
AS002433,Deutsche Bank,Bonds,188927.3653263475,USD,AAA,46022.0186937659,False
AS002434,Citigroup,Stocks,73705.33203926795,EUR,BBB,10762.47866660135,False
AS002435,Deutsche Bank,Bonds,159765.1140797745,GBP,AAA,13040.892874590198,False
AS002436,Citigroup,Cash,45989.891588153965,CAD,AAA,17690.349117794995,False
AS002437,HSBC,Cash,28683.962707371396,USD,AAA,11712.856933309167,False
AS002438,HSBC,Cash,184220.83071224488,USD,BB,18540.93686801103,False
AS002439,Barclays,Cash,133224.16826115,EUR,A,19042.224613940525,False
AS002440,Deutsche Bank,Cash,62962.91230912967,CAD,BB,33311.72194175365,False
AS002441,HSBC,Bonds,2715.0245912766286,CAD,AA,11709.142006103924,True
AS002442,HSBC,Cash,14007.124186029343,CAD,AA,38037.8759919465,True
AS002443,Deutsche Bank,Bonds,88207.39653112247,USD,A,36889.27003636787,False
AS002444,HSBC,Stocks,46722.949219794835,EUR,A,32286.720609676082,False
AS002445,Citigroup,Cash,121350.06800045946,GBP,BB,2083.319936717549,False
AS002446,HSBC,Stocks,10698.815948149107,EUR,BBB,12283.402942569857,True
AS002447,Citigroup,Bonds,10654.12141805874,EUR,A,72795.17316163433,True
AS002448,Citigroup,Stocks,17298.810109547147,EUR,BBB,37006.00520458867,True
AS002449,Deutsche Bank,Cash,169164.99466674414,GBP,B,247794.6825037415,True
AS002450,Deutsche Bank,Stocks,83263.45009310651,CAD,A,16615.958240062922,False
AS002451,Deutsche Bank,Bonds,20847.16909877355,USD,BB,28482.190157524332,True
AS002452,Deutsche Bank,Cash,54062.616652059114,GBP,BBB,64273.74333546561,True
AS002453,Citigroup,Cash,31785.208036969405,CAD,BBB,10951.511077538185,False
AS002454,Citigroup,Cash,358154.3447496622,CAD,AA,533.6269708920657,False
AS002455,Citigroup,Cash,242270.3068540145,GBP,AAA,39212.7910751899,False
AS002456,Deutsche Bank,Stocks,5968.083857336226,CAD,AAA,10079.755642056885,True
AS002457,Barclays,Cash,179253.74586134063,CAD,AAA,12449.351644845437,False
AS002458,HSBC,Bonds,81540.32864130939,CAD,AA,4577.369892213445,False
AS002459,Barclays,Stocks,135222.29896185166,CAD,A,28114.790227722897,False
AS002460,Barclays,Bonds,240123.02949716043,EUR,AAA,28624.33909444634,False
AS002461,HSBC,Stocks,4073.275755261421,GBP,AA,17911.078788646435,True
AS002462,Citigroup,Cash,55724.90906121835,EUR,AAA,43154.95346963764,False
AS002463,Barclays,Stocks,93316.23746074238,USD,AA,3242.3642936753827,False
AS002464,HSBC,Bonds,60820.42989957581,USD,B,20245.007158924804,False
AS002465,Deutsche Bank,Stocks,30405.36532114649,EUR,BBB,32328.07332337028,True
AS002466,Citigroup,Cash,70173.46534483419,GBP,BBB,84058.17692941519,True
AS002467,Barclays,Cash,34744.164687826844,EUR,AAA,33654.97160046807,False
AS002468,Citigroup,Bonds,12799.271251251586,USD,AA,24275.22808438904,True
AS002469,Barclays,Cash,138653.81618877195,EUR,A,25334.741234221376,False
AS002470,Barclays,Cash,8209.2191657447,CAD,BBB,11121.48123752024,True
AS002471,Citigroup,Bonds,9491.846769495085,GBP,AAA,32152.744221930334,True
AS002472,Citigroup,Cash,438760.43442468287,GBP,AA,21482.555786242992,False
AS002473,Citigroup,Cash,117910.9984449935,CAD,B,27398.318932940925,False
AS002474,Deutsche Bank,Bonds,20036.37426991977,USD,BBB,30968.828180467346,True
AS002475,Deutsche Bank,Cash,22634.333776160856,EUR,AA,24026.05180768455,True
AS002476,Citigroup,Bonds,255500.2198173126,USD,BBB,19413.10667909248,False
AS002477,Barclays,Cash,136426.28648934094,GBP,AA,37115.74888427758,False
AS002478,Deutsche Bank,Cash,44285.99921684217,GBP,BB,75114.34551268198,True
AS002479,Barclays,Cash,22574.942896911114,USD,BB,8471.420023496927,False
AS002480,Barclays,Bonds,31045.86208677965,CAD,BB,25441.381119261012,False
AS002481,Citigroup,Bonds,68503.43723218667,GBP,AA,138893.5257176477,True
AS002482,HSBC,Stocks,44476.613013108705,GBP,BB,39075.80292816171,False
AS002483,Barclays,Stocks,8694.051525689312,GBP,AA,10770.822941773951,True
AS002484,Deutsche Bank,Cash,52143.72244055526,CAD,A,41571.34673669225,False
AS002485,Citigroup,Bonds,181588.3992840084,USD,BB,14906.037778612414,False
AS002486,HSBC,Bonds,28105.586136433696,EUR,BBB,64332.23174799558,True
AS002487,Deutsche Bank,Stocks,42341.060726907606,GBP,BBB,16107.208334546596,False
AS002488,Citigroup,Cash,12875.646337108608,EUR,A,19964.014447219444,True
AS002489,HSBC,Bonds,31600.611520828297,CAD,BBB,30752.321410262233,False
AS002490,HSBC,Stocks,72730.69256807989,GBP,BBB,17276.899592376947,False
AS002491,Citigroup,Cash,98086.43264827663,USD,BBB,14617.301093270347,False
AS002492,Deutsche Bank,Bonds,12548.975372293959,EUR,BBB,7154.750314657507,False
AS002493,Deutsche Bank,Stocks,33835.18073676743,USD,A,11173.71262410556,False
AS002494,Deutsche Bank,Bonds,191972.15310372,USD,BBB,9351.336734115695,False
AS002495,Citigroup,Cash,47652.58450262737,USD,BBB,19271.81924659812,False
AS002496,Deutsche Bank,Bonds,660056.9757816216,EUR,AAA,17188.246574118653,False
AS002497,Barclays,Stocks,12384.952838416071,GBP,BBB,9007.55634463289,False
AS002498,Barclays,Cash,211587.89983635084,CAD,AA,8589.113406038852,False
AS002499,Barclays,Cash,70013.24149696424,GBP,A,64077.352866177855,False
AS002500,Citigroup,Cash,69050.53781457774,CAD,BB,17203.11850323621,False
AS002501,HSBC,Cash,261629.1302851832,GBP,B,219364.01793777334,False
AS002502,Citigroup,Cash,12664.372340273163,CAD,BB,84787.07649409062,True
AS002503,Deutsche Bank,Cash,151680.84189580657,CAD,AAA,147492.3943393582,False
AS002504,Barclays,Cash,60050.44748813663,EUR,A,88141.36433631481,True
AS002505,Barclays,Stocks,116516.4291483098,EUR,A,14440.430444366073,False
AS002506,Citigroup,Cash,92144.79799593161,EUR,BBB,16798.849399250506,False
AS002507,Barclays,Bonds,147204.06287490396,USD,A,20975.651825266894,False
AS002508,Deutsche Bank,Cash,316371.9164078157,GBP,A,9223.19617975425,False
AS002509,Citigroup,Cash,388432.82620594325,USD,BBB,11283.643890395362,False
AS002510,Citigroup,Cash,171603.42916772253,EUR,A,77838.61288130487,False
AS002511,HSBC,Cash,137340.60245972322,USD,A,8148.5248343963085,False
AS002512,Deutsche Bank,Cash,12004.321027783508,EUR,D,5456.878474951302,False
AS002513,HSBC,Cash,41641.85972344083,GBP,BBB,9884.469580373107,False
AS002514,Citigroup,Bonds,67050.83541891357,USD,AA,49503.11581660784,False
AS002515,Citigroup,Bonds,68327.05850476341,GBP,A,5849.81778981978,False
AS002516,Barclays,Cash,80838.53503556542,USD,B,45937.67347857437,False
AS002517,HSBC,Cash,7771.832725766293,CAD,B,37282.76413678625,True
AS002518,HSBC,Stocks,192686.63244593,CAD,BBB,22527.92195079457,False
AS002519,Deutsche Bank,Bonds,118209.17142146996,GBP,BB,14096.062429532914,False
AS002520,Citigroup,Bonds,111157.51849585345,GBP,D,6271.1823612448,False
