Loan_ID,Bank,Client_Type,Loan_Amount,Balance,Rate,Term_Months,Start_Date,End_Date,Days_Overdue,Rating,Default_Prob,Loss_Given_Default,Status
LN003038,Deutsche Bank,Corporate,157209.29657238026,116377.68924332917,7.537209855937444,36,2024-06-28,2027-06-13,0,AA,0.002049516765597037,0.19118975378151765,Performing
LN003039,Barclays,Individual,76436.72574930909,75293.44015724264,3.843002467124715,120,2024-07-29,2034-06-07,0,BB,0.002973312179200195,0.5393357963863159,Performing
LN003040,Citigroup,Individual,10779.091474136216,7816.469560167436,3.0127568258860222,36,2022-03-04,2025-02-16,0,BB,0.04723583645590795,0.2747859173418061,Performing
LN003041,HSBC,Corporate,28303.112316924966,21456.658076104715,7.664638697424484,60,2022-07-26,2027-06-30,0,B,0.004609765174181208,0.1960393230470246,Performing
LN003042,HSBC,Corporate,75069.82254850851,67053.87578679537,3.236110642952026,60,2024-02-12,2029-01-16,30,A,0.02747531786586685,0.26486825167386624,Delinquent
LN003043,HSBC,Corporate,5369.472221460063,3793.6394217104594,7.480870320526269,36,2023-05-22,2026-05-06,0,A,0.012354213387963206,0.3288717774991858,Performing
LN003044,Barclays,Individual,37788.75399365354,32060.759079497275,6.169822810456127,36,2024-10-21,2027-10-06,0,AA,0.00956033692185528,0.22743687183585057,Performing
LN003045,Barclays,Individual,12690.113633069697,10129.882665836476,2.797475130451724,36,2023-11-02,2026-10-17,0,AA,0.08134597588734466,0.4218182125204518,Performing
LN003046,Deutsche Bank,Individual,9750.284630154847,9479.710611785522,5.760172292718472,120,2024-06-05,2034-04-14,30,BBB,0.05537655535050347,0.12027390202751913,Delinquent
LN003047,Deutsche Bank,Corporate,17991.01991172352,13921.10639364646,2.5628280125403933,12,2024-11-05,2025-10-31,0,BB,0.057831863220337086,0.0456645258493079,Performing
LN003048,Barclays,Individual,18359.5736698856,18182.663841895603,2.049356641962401,36,2022-02-28,2025-02-12,0,AA,0.019970627356608914,0.8048922425491936,Performing
LN003049,Citigroup,Corporate,13603.253424997654,11652.130713322525,6.592494686206382,12,2024-05-27,2025-05-22,60,BBB,0.002539829468239405,0.42392449436179386,Delinquent
LN003050,Citigroup,Corporate,4447.02499149279,3956.7642064084403,5.194543425774755,12,2024-10-04,2025-09-29,0,A,0.03957535849324429,0.47804218188630315,Performing
LN003051,Citigroup,Corporate,12012.341114731791,11688.640486730523,4.583350015161121,36,2023-09-18,2026-09-02,0,BB,0.06004698204517776,0.3091644554396297,Performing
LN003052,HSBC,Individual,16934.526729346802,14386.288568980308,5.47938665876598,36,2024-12-23,2027-12-08,0,BBB,0.03449338151886009,0.3463333615876979,Performing
LN003053,Deutsche Bank,Individual,10638.48165263983,8461.16671685671,5.3294945304030445,12,2023-10-09,2024-10-03,0,A,0.009987939315670427,0.4775755110689608,Performing
LN003054,HSBC,Individual,16344.412101393349,14427.655111454977,5.616007566801844,60,2024-08-07,2029-07-12,0,BBB,0.01600877548577936,0.4643488997922873,Performing
LN003055,Deutsche Bank,Corporate,36543.155186838165,32200.730735174417,4.90371211769025,12,2024-04-24,2025-04-19,0,BBB,0.014962077481033799,0.24244792197126336,Performing
LN003056,Citigroup,Individual,68492.47452646233,56955.24061165881,7.31462037054002,12,2022-05-12,2023-05-07,0,AAA,0.007125397948334296,0.0916989179652543,Performing
LN003057,Citigroup,Corporate,11453.172464175606,8204.931343333308,6.443896003027328,12,2023-10-16,2024-10-10,0,BBB,0.009264989409017889,0.21309860035271577,Performing
LN003058,Citigroup,Individual,22379.406598995887,19102.47132307621,4.483965715019732,36,2023-09-15,2026-08-30,0,BBB,0.005271765140409004,0.3894699773093424,Performing
LN003059,HSBC,Corporate,19728.79338992128,19038.477551934975,4.939884653613588,60,2024-06-25,2029-05-30,30,AAA,0.03238185360927224,0.30043866310240563,Delinquent
LN003060,Citigroup,Individual,68291.3549903726,47913.74891199498,5.202320183539246,36,2023-01-04,2025-12-19,0,BBB,0.014709651755577821,0.30689485549647155,Performing
LN003061,Citigroup,Corporate,15970.35964222136,15747.476044086112,6.245545658007989,12,2024-12-16,2025-12-11,0,BBB,0.046513889654944456,0.3218217399959521,Performing
LN003062,HSBC,Individual,32602.610164611004,29989.11521408571,3.407944158249183,12,2022-10-19,2023-10-14,0,AA,0.045927189393767984,0.2343444651104587,Performing
LN003063,Citigroup,Individual,12810.267070168446,12122.359336026757,4.230653790249384,120,2022-07-25,2032-06-02,0,AA,0.021320186132104738,0.1773115647876178,Performing
LN003064,Citigroup,Individual,4849.419251449255,3838.387214429558,3.633868102005975,60,2024-12-09,2029-11-13,0,A,0.02205042413471081,0.4443302299258429,Performing
LN003065,HSBC,Individual,28628.274148875968,25172.348446257278,4.4608066202278005,12,2023-08-30,2024-08-24,0,BB,0.037895528098114695,0.5221010654512798,Performing
LN003066,Barclays,Corporate,4263.343688516712,3736.2284795299515,3.9824777510672886,120,2023-07-07,2033-05-15,0,A,0.017459073575928918,0.11538311632510427,Performing
LN003067,Deutsche Bank,Corporate,49516.10009779245,42021.31829818084,3.118387389511106,12,2023-12-28,2024-12-22,0,AA,0.01854671983526975,0.4733492737920723,Performing
LN003068,Citigroup,Corporate,20542.97162407318,20071.293605648727,7.415136005497041,36,2023-10-17,2026-10-01,0,A,0.027981075512156284,0.2996895716833349,Performing
LN003069,Citigroup,Corporate,8941.90885920282,6739.335846617379,6.276294213280325,12,2024-04-15,2025-04-10,0,AAA,0.060751192132921766,0.6078675913492951,Performing
LN003070,HSBC,Individual,15932.489216351485,12635.252317383149,5.2478675350368755,12,2022-06-07,2023-06-02,0,BB,0.0032569927378909855,0.3421300141016147,Performing
LN003071,Barclays,Corporate,5313.018227080152,5133.266949494092,3.232150709048983,60,2024-08-30,2029-08-04,0,AAA,0.0372427924889448,0.3699196507751267,Performing
LN003072,HSBC,Corporate,7328.583392021853,5918.959594997223,5.634568176672248,12,2023-12-11,2024-12-05,90,AAA,0.003934943475676158,0.20292219159598726,Default
LN003073,Barclays,Individual,20375.33020907382,20332.311490248157,7.985363183535934,12,2022-02-16,2023-02-11,30,BBB,0.027737701354236942,0.37933480213286264,Delinquent
LN003074,HSBC,Corporate,201359.41499115143,151316.8633957198,7.18093426813518,120,2024-10-03,2034-08-12,0,BBB,0.003200367791717648,0.39154856819828665,Performing
LN003075,HSBC,Corporate,11513.214734903444,10628.327376296262,4.6120714453911535,36,2022-12-29,2025-12-13,0,AA,0.028657060243619956,0.424813401305414,Performing
LN003076,Barclays,Corporate,53324.05492491751,39951.023763417346,5.389655250688623,60,2023-09-11,2028-08-15,0,BBB,0.028875960239194018,0.46917357422174766,Performing
LN003077,Barclays,Corporate,4022.122946513392,2944.9399599832623,6.635175749740311,60,2024-06-17,2029-05-22,0,BBB,0.0027572370498586476,0.22832744701751898,Performing
LN003078,Deutsche Bank,Corporate,33551.68379636868,24209.50973513856,6.111120412476787,60,2024-03-11,2029-02-13,0,B,0.025069370152972007,0.2866086702517996,Performing
LN003079,HSBC,Corporate,7882.202352221618,5602.871253135304,4.550158277223408,12,2022-07-25,2023-07-20,0,AAA,0.04116551404741297,0.29106278124911744,Performing
LN003080,Citigroup,Corporate,71885.5285729791,53475.27646381233,4.7919117198503285,36,2024-06-17,2027-06-02,0,BBB,0.07586496331303001,0.4834981665797469,Performing
LN003081,Citigroup,Corporate,5078.0204126207755,4391.448012573357,6.485451732113038,60,2022-05-25,2027-04-29,0,A,0.010833281836296027,0.639651369839941,Performing
LN003082,Barclays,Corporate,88937.10153047401,71364.5339262701,2.893318338543101,120,2024-01-01,2033-11-09,0,D,0.04518627932212528,0.6286656512585954,Performing
LN003083,Deutsche Bank,Corporate,40053.30510374453,29112.156770069683,4.559282416209602,12,2022-04-01,2023-03-27,30,AA,0.0060738338576503716,0.13925133075221127,Delinquent
LN003084,HSBC,Individual,1852.9101809573033,1529.0659778542454,6.490119112264803,12,2023-01-24,2024-01-19,90,A,0.003923431355558824,0.31759328510619755,Default
LN003085,Deutsche Bank,Corporate,10366.700943653163,7995.677472998583,1.0,12,2024-07-01,2025-06-26,0,BBB,0.008666505215691164,0.08902347197742486,Performing
LN003086,Barclays,Corporate,13166.100707998468,10430.181390726919,6.088044966054023,12,2024-04-01,2025-03-27,0,AA,0.07481334186126162,0.05465980540489961,Performing
LN003087,Barclays,Corporate,6807.186538646502,5767.581144337263,4.434886551436214,60,2024-05-08,2029-04-12,0,A,0.005970983827356648,0.42803856942573376,Performing
LN003088,Barclays,Corporate,44462.07515998884,40089.68982158189,4.96234493429989,120,2024-02-22,2033-12-31,60,B,0.042692388137131734,0.4764701357482681,Delinquent
LN003089,Deutsche Bank,Individual,129407.7446273144,106228.08755262491,3.499954145942068,12,2022-02-21,2023-02-16,0,A,0.16427081810050745,0.6342045558178759,Performing
LN003090,Citigroup,Corporate,98822.52992434455,97541.54064875683,3.6068322565953905,36,2024-11-14,2027-10-30,0,BBB,0.017599621321949376,0.28073918864279923,Performing
LN003091,Citigroup,Corporate,296724.19896831666,272294.45730249636,3.6821836593639823,120,2022-09-16,2032-07-25,0,BBB,0.02860122055403452,0.13435944075575362,Performing
LN003092,Citigroup,Corporate,2902.923521448283,2116.839817681647,4.883358004462789,12,2022-08-08,2023-08-03,0,BBB,0.026968052549991156,0.4157981894619049,Performing
LN003093,Deutsche Bank,Corporate,4326.58098075028,3293.812023156767,1.7022506161736413,12,2022-10-21,2023-10-16,0,AA,0.004163722505246385,0.28947915936704194,Performing
LN003094,HSBC,Individual,18738.38137778274,14248.487009018168,2.5288630227208095,120,2022-11-18,2032-09-26,0,A,0.006604533146072013,0.031174387282559057,Performing
LN003095,Deutsche Bank,Individual,63862.248144115525,51759.09270781795,4.366124243962674,12,2024-03-08,2025-03-03,0,BBB,0.01645553104612687,0.061025868439692287,Performing
LN003096,Citigroup,Individual,50218.32502078523,45944.59480513551,7.153628534209975,12,2024-08-13,2025-08-08,0,A,0.001060404564528157,0.629842745764835,Performing
LN003097,Barclays,Individual,21092.442497910768,19476.883860140555,4.028238490373086,120,2024-09-04,2034-07-14,0,B,0.01990157833398797,0.17204580428964983,Performing
LN003098,Barclays,Corporate,28787.60872590805,21949.794375206806,4.745688917087297,60,2024-07-05,2029-06-09,0,A,0.02542147690399623,0.1219891352144934,Performing
LN003099,Citigroup,Corporate,30648.702267140143,27064.88547005129,4.50954854668176,12,2024-10-03,2025-09-28,0,AA,0.056420792947442525,0.30463677901812636,Performing
LN003100,HSBC,Corporate,328654.06504727964,324222.7463662669,1.6072164823687438,12,2024-04-15,2025-04-10,0,A,0.0015098143705293205,0.37517712599602643,Performing
LN003101,Barclays,Corporate,101749.94472055678,81405.76039581734,6.112620979188057,60,2024-08-19,2029-07-24,0,AAA,0.007792985958885538,0.37572216124734237,Performing
LN003102,HSBC,Corporate,25527.126987402626,23379.31067059312,5.577951585880126,36,2022-07-19,2025-07-03,0,A,0.019294320935897193,0.7930097505285838,Performing
LN003103,Barclays,Corporate,9381.382340785438,9156.202488631063,3.8866660912717244,60,2022-04-20,2027-03-25,0,AA,0.013334569024935456,0.6152880437196536,Performing
LN003104,Citigroup,Individual,2645.826959819421,2331.2797976886436,4.52957907662618,36,2023-08-28,2026-08-12,30,BBB,0.024044684250737063,0.7210028823507916,Delinquent
LN003105,Deutsche Bank,Corporate,45890.20441390236,32526.857582392437,5.279567329842074,12,2024-12-30,2025-12-25,0,CCC,0.058229533955247215,0.06381557005050349,Performing
LN003106,Deutsche Bank,Individual,20075.483765947418,18861.97309559368,5.75500597409585,120,2023-05-05,2033-03-13,0,BBB,0.02365790189653335,0.23066826384153372,Performing
LN003107,HSBC,Corporate,79676.54619738265,65618.62267972766,3.6741335137941924,60,2023-05-02,2028-04-05,0,A,0.06546901813311426,0.3291283272756781,Performing
LN003108,Citigroup,Corporate,55090.088237128606,47206.96881803353,3.7848117496124907,120,2023-03-22,2033-01-28,30,B,0.12088258061124442,0.6065873197275471,Delinquent
LN003109,Barclays,Individual,14069.398822429557,10947.507032935328,3.0820897892577603,60,2023-11-03,2028-10-07,0,BBB,0.0049595416415378025,0.39722556021662686,Performing
LN003110,HSBC,Individual,90844.82673504273,69531.30309909015,2.6445603965251023,60,2024-06-24,2029-05-29,0,B,0.009614149280268583,0.07301309613603198,Performing
LN003111,Citigroup,Corporate,333843.2671158629,299656.85485120077,4.387558440938482,36,2024-02-26,2027-02-10,30,B,0.06289113261037681,0.4124430233307883,Delinquent
LN003112,Deutsche Bank,Individual,5839.5046359107455,5715.96029298448,4.239192104134809,60,2023-06-06,2028-05-10,90,AAA,0.03785727484447859,0.7382473891792296,Default
LN003113,Deutsche Bank,Corporate,24304.0729268916,22395.126851256566,6.113642470703571,36,2023-08-11,2026-07-26,0,A,0.027564818892314165,0.42875026969034646,Performing
LN003114,Deutsche Bank,Corporate,25419.518743775,21858.338635232383,3.4534983967700787,12,2024-07-29,2025-07-24,0,BBB,0.00711499452578444,0.31597004981713,Performing
LN003115,HSBC,Corporate,48544.51202103712,34168.384842286185,4.177768310592158,36,2022-01-27,2025-01-11,0,A,0.017309918116658527,0.273563661962453,Performing
LN003116,Deutsche Bank,Individual,148632.54612751072,115062.9573256308,6.375810421925451,36,2024-02-07,2027-01-22,0,BB,0.10000119564118055,0.3446224454963984,Performing
LN003117,HSBC,Corporate,11660.202422417493,9438.71903583389,7.388825281304829,36,2024-07-03,2027-06-18,0,AAA,0.023447752920217772,0.22857467038671786,Performing
LN003118,Barclays,Individual,35931.621728711674,27614.375860216187,4.2926763422073275,60,2022-06-20,2027-05-25,0,A,0.16100312570720068,0.16579028440595694,Performing
LN003119,Deutsche Bank,Corporate,1869.3090776762663,1379.6083383336645,7.72311478356527,120,2022-03-21,2032-01-28,0,BBB,0.06634682206133215,0.0700174369196031,Performing
LN003120,Deutsche Bank,Corporate,37207.54463546894,35762.75158658852,4.245615553323042,12,2023-10-02,2024-09-26,30,AAA,0.050476187256028295,0.1161956514442628,Delinquent
LN003121,Deutsche Bank,Corporate,29990.18649288986,21913.688269440507,6.118594302896867,12,2024-04-10,2025-04-05,0,CCC,0.06665798380501281,0.6468392868179829,Performing
LN003122,Deutsche Bank,Corporate,39604.675263587604,36124.830693442746,6.362594557321146,60,2024-11-05,2029-10-10,30,AAA,0.02071322154866227,0.2774834616832925,Delinquent
LN003123,Barclays,Individual,13847.993249928239,10545.797404428175,2.590372267754875,12,2024-02-15,2025-02-09,60,AA,0.028631049686449906,0.17856499067071357,Delinquent
LN003124,HSBC,Corporate,99755.37676059327,92717.85761719514,7.74145561283866,60,2024-05-16,2029-04-20,0,BBB,0.05381862891090256,0.20184453752098708,Performing
LN003125,Barclays,Corporate,25684.677562471392,24027.71806975656,3.616086796795548,36,2022-04-06,2025-03-21,0,BBB,0.04525464175860519,0.046101235264276334,Performing
LN003126,Citigroup,Corporate,5281.334007303261,4638.793019674626,4.615176309630506,60,2023-04-24,2028-03-28,0,A,0.12493519773319482,0.4386563366934382,Performing
LN003127,Barclays,Corporate,11724.624328937194,10399.958471760008,2.917296010389555,120,2023-10-30,2033-09-07,0,A,0.12479279114482973,0.3312065061031385,Performing
LN003128,HSBC,Corporate,44289.167749265514,31475.960006921847,6.8845567537668835,120,2022-05-02,2032-03-10,0,A,0.02943926387844357,0.7113025741107281,Performing
LN003129,Citigroup,Corporate,50643.35966301643,36598.5040607432,4.91315913921397,12,2024-02-23,2025-02-17,30,A,0.05716550095825585,0.4072578330521368,Delinquent
LN003130,Deutsche Bank,Corporate,13462.985269017572,9734.696103550423,4.374626200612604,36,2023-11-10,2026-10-25,0,AA,0.02459840184651229,0.3488909219297546,Performing
LN003131,Deutsche Bank,Corporate,20516.066224689726,16701.092490923922,7.082360913501848,60,2024-05-02,2029-04-06,0,BBB,0.051578526613359155,0.42137404558299385,Performing
LN003132,Deutsche Bank,Corporate,13952.975042968123,12773.211547841283,1.4246092020850516,36,2023-06-14,2026-05-29,0,BBB,0.13503707921472533,0.14934505630102352,Performing
LN003133,Citigroup,Individual,3136.326692538577,2500.498774493825,6.88822476456751,12,2023-03-27,2024-03-21,0,BBB,0.011059758956857825,0.7923298903858653,Performing
LN003134,HSBC,Individual,21406.93358136813,19803.203702150033,5.949515117574488,36,2023-08-03,2026-07-18,0,BB,0.09958956559625108,0.7172896708981716,Performing
LN003135,Citigroup,Corporate,8042.929703562944,5784.485165940441,5.08596856706665,60,2022-11-21,2027-10-26,0,B,0.029045302221168884,0.26455419584025364,Performing
LN003136,Deutsche Bank,Individual,9175.737316050214,7463.68616958605,5.06445849574369,12,2022-11-29,2023-11-24,60,BB,0.05009554096813082,0.40558756870456986,Delinquent
LN003137,Deutsche Bank,Corporate,14878.198552055994,11247.84745986226,4.373863418774776,36,2022-02-15,2025-01-30,0,CCC,0.05659571313653422,0.4697301334715207,Performing
LN003138,Deutsche Bank,Individual,8928.96914557576,6424.562654792571,2.4828566667275527,12,2022-09-22,2023-09-17,0,BBB,0.017038048019115706,0.12166908254276212,Performing
LN003139,Citigroup,Corporate,7593.1088274631165,7355.611713792027,4.914727403954155,12,2023-09-15,2024-09-09,0,AA,0.08504466542546149,0.4579547599921151,Performing
LN003140,Citigroup,Individual,49987.7958170372,37245.2126736777,3.697733165431816,36,2022-05-11,2025-04-25,0,A,0.09315593365517451,0.22911928736893614,Performing
LN003141,HSBC,Corporate,4835.444021022062,4430.400704554348,7.009274473725849,120,2023-02-13,2032-12-22,0,AA,0.11276571807699985,0.5859326455732445,Performing
LN003142,Deutsche Bank,Corporate,9617.622372776532,6998.15949682081,4.092794030405883,12,2022-09-26,2023-09-21,30,BBB,0.033964519493818394,0.45150275120707556,Delinquent
LN003143,Citigroup,Individual,10169.299978898847,7986.608218302697,6.7111182997631005,12,2022-02-28,2023-02-23,0,AAA,0.005800878505956394,0.4153441056279115,Performing
LN003144,Citigroup,Corporate,50317.06249908193,38391.32316078158,3.098134761138561,120,2024-04-03,2034-02-10,0,BBB,0.019243706405548757,0.16926167958348512,Performing
LN003145,Barclays,Individual,50424.85044288274,36278.145096421096,3.07581542278201,120,2023-07-17,2033-05-25,0,A,0.03033069581028371,0.22207252003860253,Performing
LN003146,Deutsche Bank,Individual,144279.3267458666,119652.91035626015,1.890317066834458,120,2022-09-14,2032-07-23,90,BB,0.04100578111334675,0.21020101110689343,Default
LN003147,Deutsche Bank,Individual,15496.477037119288,15361.138177030642,3.5284648456299483,120,2023-07-21,2033-05-29,0,AA,0.03766975068370707,0.5679079287022507,Performing
LN003148,Citigroup,Corporate,19907.680482527812,16805.704594713807,4.0406116648204575,12,2023-05-01,2024-04-25,0,A,0.14301796175820686,0.40229612439803425,Performing
LN003149,Barclays,Corporate,9700.827951921488,9122.578593189435,4.803570670235109,120,2022-08-08,2032-06-16,0,AAA,0.0160337557939547,0.42658333916269736,Performing
LN003150,Deutsche Bank,Corporate,10512.742976684971,10309.733492277723,2.4354132082605826,12,2022-11-14,2023-11-09,0,BB,0.1673587808245722,0.17272445080837018,Performing
LN003151,Deutsche Bank,Individual,132594.1492301304,99727.2379718714,6.963812638153849,36,2024-02-26,2027-02-10,0,AAA,0.0060843385702209355,0.5731241365108841,Performing
LN003152,Deutsche Bank,Individual,8079.772825392326,7704.313748606982,1.6370710411955502,12,2024-06-14,2025-06-09,0,A,0.13842700104203878,0.07708080296103142,Performing
LN003153,Citigroup,Individual,27034.49191310034,25002.48747125616,3.9645239055494876,12,2023-05-22,2024-05-16,0,AAA,0.05754416067662676,0.39787753993709896,Performing
LN003154,Citigroup,Corporate,26881.35624023523,24983.887169330137,5.509934151976001,60,2022-06-17,2027-05-22,0,A,0.015644356722236696,0.6345537913592638,Performing
LN003155,HSBC,Individual,23866.77257994459,20999.545685711535,5.106179112562803,12,2022-11-08,2023-11-03,0,A,0.05977678519691919,0.19782865842197103,Performing
LN003156,HSBC,Corporate,12805.484123708797,10023.584056329748,1.2584753371085031,12,2023-06-15,2024-06-09,60,BBB,0.0009255109819103361,0.06344100695991486,Delinquent
LN003157,Deutsche Bank,Corporate,94516.7065325344,90753.46391489828,6.3910787461769125,60,2024-12-02,2029-11-06,0,AA,0.022641673530544547,0.17761302649245525,Performing
LN003158,Barclays,Individual,62746.24972197281,54087.89161273761,8.76055202859469,120,2023-06-12,2033-04-20,0,A,0.00252426273916286,0.3930236612981353,Performing
LN003159,Deutsche Bank,Corporate,14630.060599767094,11434.41999642379,5.432067168528957,12,2022-06-20,2023-06-15,60,AAA,0.0018614012939664824,0.503453425750036,Delinquent
LN003160,Barclays,Corporate,157348.01407747023,145632.24263822476,3.8145296093342917,12,2022-01-19,2023-01-14,30,A,0.009990435756071852,0.021255787677432147,Delinquent
LN003161,Citigroup,Individual,56303.031027212106,44201.78250470954,5.092176976628726,60,2024-05-06,2029-04-10,0,AAA,0.0019435459233933298,0.07088315258508433,Performing
LN003162,HSBC,Individual,25883.72297169396,22843.888325360396,2.978625107556964,36,2023-07-04,2026-06-18,30,AAA,0.001981469593992437,0.3879660623557633,Delinquent
LN003163,Citigroup,Corporate,4827.071561874322,3786.196391329745,2.9219651875595307,36,2024-04-15,2027-03-31,0,AAA,0.017066322485594504,0.5732758489449089,Performing
LN003164,Barclays,Corporate,37837.32344681721,36681.03392961331,6.306420961014572,12,2022-06-06,2023-06-01,0,AA,0.12047158451487135,0.15577194586815687,Performing
LN003165,Barclays,Corporate,43966.660976861465,34675.71040093271,7.464287212423708,60,2022-05-09,2027-04-13,0,A,0.023834459555226072,0.6719403848128537,Performing
LN003166,HSBC,Corporate,27479.109878261315,22287.83690483023,3.788822101974569,36,2022-11-11,2025-10-26,0,AAA,0.07658859822022346,0.17387800271150977,Performing
LN003167,Citigroup,Corporate,20118.911287087503,17951.22338110076,5.791312803357713,36,2022-06-27,2025-06-11,0,AAA,0.03908183113023152,0.2518134174463366,Performing
LN003168,Deutsche Bank,Individual,22916.862707541488,19022.696098520944,4.660744266695876,12,2022-08-09,2023-08-04,0,AA,0.001705149171338146,0.1895346789222083,Performing
LN003169,Citigroup,Individual,29791.271413197595,23104.194048912093,6.56159303160252,60,2023-05-08,2028-04-11,0,BBB,0.024096671988185398,0.2651916053990023,Performing
LN003170,Barclays,Individual,29930.2315729155,26654.461040021477,3.3901751531454893,36,2024-10-01,2027-09-16,30,AA,0.0025483019372682923,0.5484237210158468,Delinquent
LN003171,Citigroup,Corporate,45472.18529334104,36302.018404713606,1.432035660099685,120,2023-08-11,2033-06-19,0,BBB,0.03422775510234962,0.09469319521563205,Performing
LN003172,HSBC,Corporate,6776.916376054458,5557.9148717150065,5.182595021080762,12,2023-05-22,2024-05-16,0,B,0.001920324306915191,0.10130548428526243,Performing
LN003173,Citigroup,Corporate,25348.568850455857,20851.139862627046,7.5511442808219975,120,2022-10-10,2032-08-18,0,BBB,0.05154605173276298,0.2070422904549674,Performing
LN003174,Citigroup,Corporate,14898.319968548138,13584.433235105847,1.723872631499669,12,2023-06-08,2024-06-02,90,BBB,0.013163941034743692,0.30107006127289404,Default
LN003175,Barclays,Corporate,37004.35233414633,30279.529245241767,3.052293655512428,120,2022-06-28,2032-05-06,0,AAA,0.0015461140802599845,0.6681358835641132,Performing
LN003176,Deutsche Bank,Corporate,3706.860211381329,3600.262293573641,4.477265165024013,120,2022-11-10,2032-09-18,90,BB,0.039712359020701526,0.28917109955464354,Default
LN003177,Deutsche Bank,Individual,29970.183196925955,27823.09688071921,5.985881852742617,12,2022-12-28,2023-12-23,0,A,0.007474707270746389,0.47325022622619395,Performing
LN003178,HSBC,Corporate,27387.47346909725,19196.886353949147,4.935989169336432,36,2022-03-14,2025-02-26,30,A,0.010429710927395133,0.2747868946973109,Delinquent
LN003179,HSBC,Corporate,38819.10681444687,37151.07468591471,6.178801855365376,36,2023-01-10,2025-12-25,90,BB,0.01809362946838826,0.4321335753048599,Default
LN003180,Citigroup,Individual,200253.11073660638,177134.0120149998,3.0870808807075205,120,2023-12-25,2033-11-02,0,BBB,0.02727090385799842,0.19883273403827947,Performing
LN003181,Deutsche Bank,Individual,3621.947396599615,3099.440525823285,5.032485295544167,12,2022-07-11,2023-07-06,0,BBB,0.013201986232644534,0.49670729787173024,Performing
LN003182,HSBC,Individual,30776.44946849753,26784.28220794423,2.6577821664935004,12,2022-08-19,2023-08-14,0,A,0.13155240026522988,0.1283727053549994,Performing
LN003183,Deutsche Bank,Corporate,10389.438899409271,7583.4637599048765,3.0372435295101097,36,2022-07-20,2025-07-04,60,BBB,0.012993149442069014,0.5427503396808468,Delinquent
LN003184,Barclays,Corporate,95850.00275094426,73302.01448358649,1.4707027423526213,12,2024-12-12,2025-12-07,0,BB,0.039978568742013595,0.4988726411872476,Performing
LN003185,HSBC,Corporate,24423.83346479366,24098.190892236384,7.904150785564271,120,2022-10-03,2032-08-11,0,A,0.026392464572914772,0.6203992408696654,Performing
LN003186,Deutsche Bank,Individual,33733.50690099613,27737.50407287406,6.651599265384701,60,2024-02-07,2029-01-11,0,A,0.08195134909558893,0.34441094943007705,Performing
LN003187,Deutsche Bank,Corporate,13052.003497495816,11373.621003436867,3.3581403028115306,120,2022-11-21,2032-09-29,0,A,0.08498402432386674,0.24216749435309382,Performing
LN003188,Deutsche Bank,Individual,8225.56718333669,6360.548567086226,2.5790565462910893,60,2024-12-26,2029-11-30,0,A,0.09309868021947566,0.5140337119041537,Performing
LN003189,Barclays,Individual,31664.00537837679,25670.031223660775,7.7535775606263755,36,2022-12-05,2025-11-19,0,AA,0.11854439128261549,0.6703552333349252,Performing
LN003190,Citigroup,Individual,39066.857554640344,37204.390629319496,3.65782828744938,36,2024-01-04,2026-12-19,60,AA,0.0688164105553619,0.2601103574038761,Delinquent
LN003191,HSBC,Corporate,5734.2175195460795,4681.012210074569,4.7694891095393555,60,2022-02-16,2027-01-21,0,B,0.0020995768679419103,0.7535414402003273,Performing
LN003192,Deutsche Bank,Individual,27996.081179471246,27814.84413934624,9.265128715865593,120,2024-03-05,2034-01-12,0,A,0.024308584526116415,0.4027213930866298,Performing
LN003193,Deutsche Bank,Corporate,21607.62846413239,19852.290900870863,9.888759890382929,12,2023-11-13,2024-11-07,30,B,0.0020084293256105697,0.6012949408244829,Delinquent
LN003194,HSBC,Corporate,25605.910858931144,23415.300098472355,6.636840062649414,36,2024-04-29,2027-04-14,0,BBB,0.013612414382861421,0.2722030893878388,Performing
LN003195,HSBC,Corporate,17298.976268362043,13087.73487991774,2.5408823911767326,120,2022-10-13,2032-08-21,0,AA,0.01862483151841507,0.2678704650946377,Performing
LN003196,Barclays,Corporate,14449.122598159714,12074.844787409871,1.917896381202279,120,2023-03-13,2033-01-19,0,AA,0.05628352234263117,0.27548019225824305,Performing
LN003197,Citigroup,Corporate,6938.128284060697,6573.112802310973,2.8104154066823495,12,2022-08-15,2023-08-10,30,BBB,0.005842995513549176,0.09410644540188369,Delinquent
LN003198,Deutsche Bank,Individual,13496.357859628248,12948.274270555847,3.905507649992215,12,2023-03-30,2024-03-24,0,BB,0.054626716189567125,0.11674764790631621,Performing
LN003199,HSBC,Individual,35441.77751824964,25813.527688564445,5.179736295431539,12,2024-07-09,2025-07-04,30,BBB,0.00337204922004428,0.22305618126939744,Delinquent
LN003200,Citigroup,Individual,152155.6950061342,135494.04125123602,7.704051022594028,60,2022-10-24,2027-09-28,30,AAA,0.02066858631128835,0.30461076564910095,Delinquent
LN003201,Citigroup,Corporate,36377.42238761411,35881.799895205186,3.077257878986571,36,2024-05-16,2027-05-01,0,BBB,0.07115786557549814,0.34103250335527713,Performing
LN003202,Citigroup,Corporate,3578.412658162819,2822.8213393217497,4.955769538035436,36,2024-01-23,2027-01-07,0,AA,0.025700238811702476,0.1973938258769678,Performing
LN003203,Citigroup,Corporate,67233.13165121445,54560.699011744066,4.986985264311954,36,2022-07-22,2025-07-06,0,AAA,0.11073182322817436,0.552397237690198,Performing
