Trade_ID,Bank,Instrument,Value,Currency,Return,VaR_95
TR002958,Deutsche Bank,Stock,28727.654437739453,GBP,-0.005340124853702907,474.006298222701
TR002959,Deutsche Bank,Bond,4897.595690810123,EUR,-0.005338470129390872,80.81032889836703
TR002960,Barclays,Stock,40240.458550663956,USD,0.001116848655582814,663.9675660859552
TR002961,Deutsche Bank,Bond,7620.370301049126,USD,0.004528645672726955,125.73610996731058
TR002962,HSBC,Stock,22471.23785098679,EUR,0.0022024813359386463,370.775424541282
TR002963,HSBC,Stock,14226.378297234789,USD,-0.0017598172317003107,234.735241904374
TR002964,HSBC,Bond,5869.722723126581,GBP,-0.006273665055697299,96.85042493158858
TR002965,Citigroup,Bond,172588.00893430383,EUR,0.0010638831389074037,2847.702147416013
TR002966,Citigroup,Stock,12643.211651493939,EUR,-0.011011495716124038,208.61299224964998
TR002967,Barclays,Bond,16879.456847725454,CAD,0.0016240079431068472,278.51103798747
TR002968,Citigroup,Bond,31805.141370925885,CAD,-0.017770427049159425,524.784832620277
TR002969,Deutsche Bank,Stock,502653.44425514486,CAD,-0.021222648996472856,8293.78183020989
TR002970,Barclays,Bond,18253.474441712202,CAD,-0.024440531135761594,301.1823282882513
TR002971,HSBC,Bond,16741.31842838107,CAD,-0.0064695640929892315,276.2317540682876
TR002972,Deutsche Bank,Bond,148921.6066493168,GBP,0.0061846638261786255,2457.206509713727
TR002973,Deutsche Bank,FX,1326.6109148720768,USD,-0.0013036727846735365,21.889080095389268
TR002974,Citigroup,FX,53491.07876384519,USD,0.016007092723461597,882.6027996034455
TR002975,Deutsche Bank,Bond,121814.09043347894,EUR,-0.013535470158277338,2009.9324921524023
TR002976,Deutsche Bank,Stock,9710.47384658861,EUR,-0.011805098805006606,160.22281846871206
TR002977,Citigroup,Stock,7650.550112376269,EUR,0.006984253711544257,126.23407685420842
TR002978,Barclays,FX,35078.59402412966,EUR,-0.006798794424894648,578.7968013981395
TR002979,Deutsche Bank,Bond,34367.500128616965,EUR,-0.005983389519316741,567.06375212218
TR002980,Deutsche Bank,Bond,5728.10063827708,GBP,0.010035567456532194,94.51366053157183
TR002981,HSBC,Bond,145160.65864623754,EUR,0.005921765911315601,2395.150867662919
TR002982,HSBC,Stock,872.5328639214621,EUR,-0.015177963541785815,14.396792254704126
TR002983,Barclays,FX,39675.0430490085,GBP,0.004875238791603952,654.6382103086402
TR002984,Citigroup,Stock,32118.49285324116,GBP,-0.011757643739806697,529.9551320784791
TR002985,Citigroup,Bond,37920.19537608454,CAD,0.009801934158500046,625.6832237053949
TR002986,HSBC,Bond,24426.851192112514,CAD,-0.003723986612848126,403.04304466985644
TR002987,HSBC,FX,11384.631293321278,EUR,-0.000630089436845861,187.84641633980107
TR002988,Deutsche Bank,Stock,55256.435200634485,EUR,-0.0009524629994231927,911.7311808104689
TR002989,Citigroup,FX,280814.5506857034,USD,0.004129833504766153,4633.440086314105
TR002990,Deutsche Bank,Bond,17076.71652055131,GBP,-0.015369504178256735,281.7658225890966
TR002991,Barclays,Bond,17835.300582216398,EUR,-0.0022784493871604223,294.28245960657057
TR002992,Citigroup,Stock,8653.679371640295,USD,-0.007013155657910816,142.78570963206488
TR002993,HSBC,Bond,17865.036631463616,EUR,0.01381395109806297,294.77310441914966
TR002994,HSBC,FX,13070.169690715382,EUR,0.0002562535447255252,215.65779989680382
TR002995,HSBC,Stock,15501.061682899537,CAD,0.00783470170061897,255.76751776784238
TR002996,Barclays,FX,27138.00972589471,EUR,-0.002531067822519851,447.77716047726267
TR002997,Citigroup,Bond,19723.998588605195,GBP,-0.004199002474853259,325.4459767119857
TR002998,Deutsche Bank,FX,33990.143156265745,EUR,0.0017717453774816502,560.8373620783848
TR002999,Deutsche Bank,Stock,24839.59020728953,EUR,0.00034929401360910396,409.8532384202772
TR003000,Barclays,Bond,15316.81831624724,GBP,0.0066923281854605245,252.72750221807942
TR003001,Deutsche Bank,Stock,7227.469764658878,USD,-0.01311555739094715,119.2532511168715
TR003002,HSBC,Bond,3961.126202616632,EUR,-0.006144084779331072,65.35858234317443
TR003003,HSBC,Stock,40963.55668850612,GBP,-0.007776043149523759,675.898685360351
TR003004,Barclays,Stock,121329.10607665546,USD,-0.007469815047787214,2001.9302502648152
TR003005,Barclays,Stock,488147.51921289274,EUR,-0.008689049795543934,8054.434067012729
TR003006,Barclays,Stock,2463.0343333219516,GBP,-0.00615143493172009,40.6400664998122
TR003007,Barclays,Bond,5278.932647704511,EUR,-0.0017080140420434118,87.10238868712442
TR003008,Deutsche Bank,Stock,7727.727245653707,EUR,0.007391933631433023,127.50749955328615
TR003009,Barclays,FX,38453.32983501658,EUR,-0.01321111513295201,634.4799422777736
TR003010,HSBC,Bond,85392.54650754281,USD,-0.0022369021349445527,1408.9770173744562
TR003011,Deutsche Bank,Stock,10568.970654059915,USD,0.026792920167094243,174.38801579198858
TR003012,HSBC,FX,53250.124404524235,CAD,-0.019832724048370838,878.6270526746499
TR003013,Deutsche Bank,Stock,92896.24409646075,USD,-0.002308366758848691,1532.7880275916025
TR003014,HSBC,Bond,193008.26317193997,GBP,0.0009314091044710771,3184.6363423370094
TR003015,Deutsche Bank,Stock,44467.60149592933,USD,-0.0015707300327364921,733.7154246828339
TR003016,Deutsche Bank,Stock,3173.6214779950046,USD,-0.010981017082767655,52.364754386917575
TR003017,Deutsche Bank,Stock,5661.806867340514,CAD,-0.0015331918054251514,93.41981331111847
TR003018,Barclays,Bond,10489.746910160775,GBP,0.0003719081569318514,173.0808240176528
TR003019,HSBC,Stock,20089.217189175688,EUR,0.011562449704530148,331.47208362139884
TR003020,Deutsche Bank,Stock,34426.81439862736,GBP,-0.009648836133949361,568.0424375773514
TR003021,Deutsche Bank,Bond,11204.162202945472,GBP,0.015980693440220857,184.8686763486003
TR003022,Barclays,FX,66244.34942154908,CAD,-0.003006337829314976,1093.0317654555597
TR003023,Barclays,FX,75213.82362709015,EUR,0.007194450191021958,1241.0280898469875
TR003024,Barclays,Stock,2494.2240127123177,CAD,0.008654639665239609,41.15469620975324
TR003025,Barclays,Stock,57840.368049652396,USD,-0.016300409316207333,954.3660728192646
TR003026,Barclays,FX,10413.643266908228,USD,0.004163875147619822,171.82511390398577
TR003027,Citigroup,Bond,4725.279372696183,USD,-0.017442453981732133,77.96710964948701
TR003028,Barclays,Stock,9055.22321934969,USD,-0.0018585442604510266,149.41118311926985
TR003029,Citigroup,FX,26292.538985172403,CAD,0.014316270869653699,433.82689325534466
TR003030,Deutsche Bank,Stock,13794.295603813473,CAD,-0.017374700505554536,227.60587746292228
TR003031,Barclays,FX,39857.57256502684,USD,0.0033640117940429326,657.6499473229429
TR003032,Barclays,FX,450397.73829290055,GBP,0.004860395705699555,7431.562681832858
TR003033,Barclays,FX,4018.0180880283256,EUR,-0.01982614639875985,66.29729845246737
TR003034,Barclays,Stock,5124.579715127649,CAD,-0.0009914278242514505,84.5555652996062
TR003035,Barclays,FX,17374.574012645488,USD,-0.001035682584758569,286.68047120865054
TR003036,Citigroup,Bond,45291.374312522814,CAD,-0.001521519353290012,747.3076761566265
TR003037,Barclays,Stock,24724.673702271888,GBP,-0.004003892705666661,407.95711608748616
TR003038,HSBC,Bond,13696.956239319657,GBP,0.006118732615188018,225.99977794877435
TR003039,HSBC,Bond,17679.786837881456,CAD,0.009970619158518193,291.716482825044
TR003040,HSBC,Bond,17489.525471483692,GBP,0.0033667347470843025,288.57717027948087
TR003041,Deutsche Bank,FX,22200.423047447846,GBP,0.015345576832789531,366.30698028288947
TR003042,Citigroup,Stock,25384.77902351957,CAD,0.0033903014359143143,418.84885388807294
TR003043,HSBC,Bond,38385.88648832679,EUR,0.020212746235871153,633.3671270573919
TR003044,Barclays,Bond,13131.96945720971,EUR,0.008969276903683264,216.67749604396025
TR003045,HSBC,Bond,2671.861150621559,USD,0.015214878513112986,44.08570898525572
TR003046,HSBC,Bond,19310.901543506712,USD,0.020533446690753396,318.62987546786076
TR003047,Citigroup,Bond,42763.748464670476,EUR,0.00357545255167793,705.6018496670628
TR003048,Deutsche Bank,FX,37530.46492297755,CAD,-0.007257778556180301,619.2526712291295
TR003049,Citigroup,Bond,6120.223529360183,USD,0.010255462837458929,100.98368823444302
TR003050,HSBC,Bond,15571.773790899639,CAD,-0.024852524826335157,256.93426754984404
TR003051,Barclays,Bond,27281.133525319634,EUR,-0.0065306255075435376,450.1387031677739
TR003052,Deutsche Bank,Bond,114640.99794935908,EUR,-0.019859320962763424,1891.5764661644246
TR003053,Deutsche Bank,FX,45770.4310732431,USD,-0.003760440785528762,755.2121127085111
TR003054,Barclays,Stock,13455.955813150656,EUR,0.001289375162374809,222.02327091698584
TR003055,Barclays,Stock,29546.178659556263,EUR,-0.015310338709486037,487.51194788267827
TR003056,Barclays,Stock,35210.71960223198,EUR,0.00021524529557566657,580.9768734368276
TR003057,Deutsche Bank,Bond,36808.48317802684,GBP,0.012745124241033448,607.3399724374428
TR003058,HSBC,FX,65052.64308987733,GBP,0.0027773578735068613,1073.368610982976
TR003059,HSBC,Stock,6382.703441824906,USD,0.007338104943404584,105.31460679011094
TR003060,HSBC,Stock,3586.4462755403756,EUR,0.00255232340653416,59.1763635464162
TR003061,Citigroup,Stock,11232.378286837878,EUR,0.002644250851380175,185.33424173282498
TR003062,Citigroup,Bond,31588.888258612184,EUR,-0.020088901680157263,521.216656267101
TR003063,Barclays,Stock,52480.573108401666,USD,-0.007810802238540023,865.9294562886274
TR003064,Barclays,Stock,11473.139587039002,CAD,0.0002154348337631332,189.30680318614355
TR003065,Barclays,FX,22032.593463732446,CAD,0.01685954274398729,363.5377921515854
TR003066,Citigroup,FX,119286.07239114003,CAD,0.007352890869559893,1968.2201944538103
TR003067,Citigroup,Stock,4155.83323488305,EUR,-0.003986881392122548,68.57124837557032
TR003068,HSBC,Stock,8412.971852628998,CAD,-0.00704496302879221,138.81403556837844
TR003069,Barclays,Stock,12667.26081130065,EUR,-0.018149962779663235,209.00980338646073
TR003070,Citigroup,Bond,42932.749381998605,GBP,-0.013709255224877506,708.3903648029769
TR003071,HSBC,Bond,5414.056479364531,CAD,-0.0028457689114160514,89.33193190951476
TR003072,Citigroup,Stock,155945.1289829149,CAD,-0.011176561169027197,2573.0946282180957
TR003073,Citigroup,Bond,5941.180153674794,GBP,-0.0005239327721762365,98.0294725356341
TR003074,Barclays,FX,2820.142470236942,CAD,-0.001581960350347502,46.53235075890954
TR003075,Deutsche Bank,Stock,13780.692017865125,CAD,-0.01296220878195113,227.3814182947746
TR003076,Barclays,Stock,1031.8018461637712,GBP,0.010724880909900186,17.024730461702223
TR003077,Deutsche Bank,Bond,6003.499646716052,USD,0.008694889792350714,99.05774417081484
TR003078,HSBC,Stock,36202.954264185704,EUR,-0.0010811964198663873,597.3487453590641
TR003079,Citigroup,Bond,8419.300321516044,GBP,-0.01771188345676425,138.91845530501473
TR003080,Barclays,Stock,31176.419267439338,EUR,0.0094599020475741,514.410917912749
TR003081,HSBC,Bond,48074.25912961591,EUR,-0.012693841652033864,793.2252756386624
TR003082,Deutsche Bank,Bond,188202.9979406829,CAD,0.01973215961485909,3105.3494660212677
TR003083,Citigroup,Bond,99376.99220583323,EUR,-0.007905069633467113,1639.7203713962483
TR003084,Barclays,Stock,86631.38625011018,CAD,0.003783760870723884,1429.417873126818
TR003085,Citigroup,FX,5714.448516717483,CAD,0.0004512872866318458,94.28840052583845
TR003086,Citigroup,Stock,84782.76013776967,EUR,0.005743796328560649,1398.9155422731994
TR003087,Deutsche Bank,Bond,259806.7873144888,USD,-0.009902539158277011,4286.811990689065
TR003088,Deutsche Bank,Stock,14493.351558703163,EUR,0.001897191130990013,239.14030071860222
TR003089,Barclays,Bond,9245.454175507166,GBP,-0.002703789962161515,152.54999389586823
TR003090,Barclays,Bond,145049.53976243487,EUR,0.0017192213849598706,2393.3174060801753
TR003091,Barclays,Bond,25839.351411795436,USD,0.00768593040428385,426.3492982946247
TR003092,Barclays,FX,11525.532654955847,EUR,-0.004197361921995398,190.17128880677149
TR003093,HSBC,Bond,1409833.0716011645,USD,-0.0030320651864398185,23262.245681419216
TR003094,Deutsche Bank,Stock,22473.46448400792,USD,0.0068776423612949816,370.81216398613066
TR003095,HSBC,Bond,58951.44270109352,GBP,-0.0026272480389813798,972.698804568043
TR003096,Citigroup,FX,8424.064867602168,GBP,-0.006688740674852443,138.99707031543576
TR003097,Barclays,FX,28506.275398778434,USD,-0.007548604868779352,470.35354407984414
TR003098,Citigroup,Stock,93311.97099209402,EUR,-0.004717298143396844,1539.6475213695514
TR003099,HSBC,Stock,118046.29315109951,EUR,0.005526721347178144,1947.7638369931417
TR003100,Citigroup,Stock,101141.20623050212,GBP,-0.0024850789422993704,1668.829902803285
TR003101,HSBC,FX,32095.730014626457,CAD,-0.003012616290290288,529.5795452413365
TR003102,Deutsche Bank,FX,4062.4333850238913,CAD,0.02143619919900623,67.0301508528942
TR003103,Barclays,Bond,34803.38667961914,GBP,0.014300785314065239,574.2558802137158
TR003104,Citigroup,Stock,3681.8926124506966,EUR,0.006192888981835366,60.75122810543649
TR003105,Citigroup,Stock,76045.16258563347,USD,-0.00626178160315747,1254.7451826629524
TR003106,Citigroup,Stock,4342.367742785838,GBP,0.012520557130398076,71.64906775596633
TR003107,Citigroup,FX,8816.131829639102,USD,0.006381184591427677,145.46617518904517
TR003108,Citigroup,Bond,57564.214814519844,USD,0.009493875979034902,949.8095444395774
TR003109,Citigroup,FX,12027.61513069269,GBP,0.008837724292448258,198.45564965642936
TR003110,Deutsche Bank,FX,7795.585109288105,GBP,-0.011182032720713105,128.62715430325372
TR003111,Deutsche Bank,Stock,20009.70479262431,GBP,-0.0016927395310230339,330.1601290783011
TR003112,Barclays,Bond,153726.04164052627,GBP,-0.0015194059598345841,2536.4796870686832
TR003113,Deutsche Bank,Bond,55733.37556501333,CAD,-0.009399084632725298,919.6006968227199
TR003114,Deutsche Bank,Bond,1631.2137946484288,GBP,0.005127892723187129,26.915027611699074
TR003115,Citigroup,Bond,74673.76843705395,USD,0.0076882043056311754,1232.1171792113903
TR003116,Deutsche Bank,FX,62489.50679554773,USD,-0.012292192026190057,1031.0768621265374
TR003117,Citigroup,Stock,72362.97367315143,EUR,-0.0028078956520122596,1193.9890656069986
TR003118,Barclays,FX,12069.014123656814,USD,-0.0025657372447286347,199.13873304033743
TR003119,Barclays,Bond,8329.285729782132,CAD,-0.004090450625261704,137.4332145414052
TR003120,Deutsche Bank,Stock,78667.97771492918,EUR,-0.011698499092740384,1298.0216322963313
TR003121,HSBC,Stock,31440.95306528042,CAD,0.01697739011092775,518.775725577127
TR003122,Citigroup,Bond,2088.887339179591,CAD,-0.0063112790982403815,34.46664109646325
TR003123,Citigroup,Stock,6706.969800873553,GBP,0.008952501175253544,110.66500171441362
TR003124,Deutsche Bank,Stock,12955.860478395833,GBP,-0.01917198610753445,213.7716978935312
TR003125,Deutsche Bank,Stock,59016.114411966184,USD,-0.006746071024348145,973.7658877974419
TR003126,Deutsche Bank,Stock,2638.9312584373,CAD,-0.0031852799067699214,43.542365764215454
TR003127,Barclays,Bond,10795.119630241663,CAD,-0.0013073310838586359,178.11947389898742
TR003128,HSBC,FX,27566.102633149098,CAD,0.007036747329866532,454.8406934469601
TR003129,Barclays,Stock,6749.491972057571,CAD,-0.00047000169928923015,111.36661753894991
TR003130,Deutsche Bank,Stock,3570.7643802060056,CAD,0.012363467406473958,58.91761227339909
TR003131,HSBC,Stock,37621.6797997798,GBP,0.0004480923981058391,620.7577166963666
TR003132,Barclays,Stock,8195.91385375272,CAD,0.0027349485605104606,135.23257858691986
TR003133,Barclays,Stock,148740.2644574723,EUR,-0.002788725145690642,2454.214363548293
TR003134,Barclays,Stock,4957.150280176839,CAD,-0.004476136583693179,81.79297962291785
TR003135,Deutsche Bank,FX,23486.71952145777,GBP,-0.0016338042245336905,387.5308721040532
TR003136,Citigroup,Stock,26656.456301632254,CAD,-0.01615956319481912,439.8315289769322
TR003137,Citigroup,Bond,35506.39939114993,EUR,-0.012917771856832669,585.8555899539738
TR003138,Deutsche Bank,FX,3717.2863429289137,USD,-0.007077114105604289,61.33522465832707
TR003139,Barclays,Stock,13272.18792948179,GBP,0.010137155669509089,218.99110083644953
TR003140,HSBC,FX,32214.907904424723,USD,-0.010976538183923282,531.5459804230079
TR003141,HSBC,Stock,144013.22406844402,USD,-0.000136528709093141,2376.218197129326
TR003142,Barclays,FX,12446.965944319512,USD,0.01197082599695104,205.37493808127195
TR003143,Barclays,Bond,204293.89587931632,CAD,0.003786339871734313,3370.849282008719
TR003144,HSBC,Stock,69703.72641177243,USD,0.023915311651476895,1150.111485794245
TR003145,Deutsche Bank,Bond,6530.576011987587,GBP,0.0002499859678820851,107.75450419779519
TR003146,Barclays,Stock,209110.77989687145,CAD,0.000405469021273689,3450.327868298379
TR003147,HSBC,FX,147627.7465448439,EUR,-0.003813733567430721,2435.857817989924
TR003148,HSBC,Bond,4793.799526081643,EUR,0.007875959100408919,79.09769218034711
TR003149,HSBC,FX,48904.907915069714,CAD,-0.011739246079301689,806.9309805986502
TR003150,Barclays,Stock,6778.218403996015,CAD,0.022094982986846895,111.84060366593422
TR003151,Citigroup,Bond,20241.19444047228,EUR,-0.001098248599825953,333.9797082677926
TR003152,Citigroup,Bond,8105.518257224336,CAD,0.00047615415112619485,133.74105124420151
TR003153,Citigroup,Bond,7551.318248332586,CAD,0.008210490660148234,124.59675109748767
TR003154,Deutsche Bank,Stock,15623.197410794503,GBP,0.0010225225943062736,257.7827572781093
TR003155,Barclays,Bond,5127.612949942558,USD,-0.0009681565802601238,84.60561367405221
TR003156,HSBC,Bond,25244.526057347728,CAD,-0.0021618336023565545,416.53467994623753
TR003157,Deutsche Bank,Bond,18444.7721488417,GBP,-0.004796633048965917,304.33874045588806
TR003158,Barclays,Stock,16096.306212176796,EUR,0.019161843737624817,265.58905250091715
TR003159,Deutsche Bank,FX,20527.296480920973,USD,-0.0011827077295186118,338.700391935196
TR003160,Deutsche Bank,Stock,8971.352210661396,USD,0.0017387145328650775,148.02731147591302
TR003161,Deutsche Bank,Stock,44123.87509391378,EUR,0.005191548493539494,728.0439390495774
TR003162,HSBC,Stock,184854.47317715143,CAD,-0.006392092003536872,3050.0988074229986
TR003163,Deutsche Bank,Stock,72944.298686257,EUR,0.014227326426539464,1203.5809283232404
TR003164,Deutsche Bank,Bond,59804.11763066594,GBP,-0.007581276061174865,986.767940905988
TR003165,Barclays,Bond,32526.225120294763,CAD,0.006811778409087753,536.6827144848636
TR003166,Deutsche Bank,Stock,84184.85413800017,EUR,0.00467393669524318,1389.0500932770028
TR003167,Citigroup,Stock,40865.723478032734,EUR,0.003594994029798779,674.2844373875402
TR003168,HSBC,Bond,3852.648281004222,USD,-0.0035847667024821806,63.56869663656967
TR003169,Deutsche Bank,Bond,37645.58202821882,CAD,-0.008691423604845048,621.1521034656105
TR003170,HSBC,FX,4545.806973516584,CAD,0.016433937604750697,75.00581506302362
TR003171,Citigroup,FX,75563.13328111552,EUR,-0.011287714514068032,1246.7916991384059
TR003172,Deutsche Bank,Bond,38855.40880211548,CAD,-0.003572546404209332,641.1142452349054
TR003173,HSBC,Bond,23821.179006709375,EUR,0.007284866192018306,393.04945361070463
TR003174,Deutsche Bank,Stock,6040.780686700865,EUR,0.005262974608865736,99.67288133056427
TR003175,HSBC,Bond,5625.33725235325,USD,-0.0001320359892488358,92.81806466382862
TR003176,Deutsche Bank,Bond,21343.55310277643,GBP,-0.005435416735400317,352.1686261958111
TR003177,Deutsche Bank,Bond,3982.2787328058257,GBP,0.008303717047034174,65.70759909129613
TR003178,Citigroup,FX,567.6832908827997,GBP,0.0019340340686468996,9.366774299566195
TR003179,Barclays,FX,114459.91277335654,GBP,0.0005852821684852827,1888.5885607603827
TR003180,Barclays,FX,205206.63262202544,USD,0.00847743648135464,3385.9094382634194
TR003181,HSBC,Bond,15734.825109742775,CAD,-0.01650631668283111,259.62461431075576
TR003182,Citigroup,FX,51724.03149870476,CAD,0.020477772464439416,853.4465197286286
TR003183,HSBC,Stock,52093.64713857828,USD,-0.004636170076136917,859.5451777865417
TR003184,Deutsche Bank,FX,14806.512457549004,CAD,-0.011822844234063677,244.30745554955857
TR003185,Deutsche Bank,Stock,24873.581650830296,EUR,-0.001545986870049542,410.41409723869987
TR003186,Deutsche Bank,FX,25304.18513811371,CAD,0.008838406720598956,417.5190547788762
TR003187,Barclays,Bond,12734.050194610909,CAD,-0.0135375074932069,210.11182821107997
TR003188,Deutsche Bank,FX,28521.579585061972,EUR,-0.0008609201407808033,470.6060631535225
TR003189,Barclays,Stock,13225.311581161428,GBP,-0.009298972970640506,218.21764108916358
TR003190,HSBC,Bond,310999.19690175157,USD,0.015798145218182406,5131.4867488789005
TR003191,Deutsche Bank,Bond,68357.01433115029,EUR,4.679574934051228e-05,1127.8907364639797
TR003192,Barclays,Stock,64514.19072598871,CAD,-0.006362900309681906,1064.4841469788137
TR003193,Deutsche Bank,FX,3015.5327133705628,USD,-0.01218178502947525,49.75628977061429
TR003194,Deutsche Bank,Bond,81892.26360710764,EUR,-0.004546908408818546,1351.2223495172761
TR003195,Deutsche Bank,Stock,377803.31315160834,USD,-0.0064994103619556,6233.754667001537
TR003196,Citigroup,Bond,25321.368728438043,CAD,-0.001629568169306594,417.8025840192277
TR003197,Citigroup,Bond,202063.71013770893,GBP,-0.007118898339073647,3334.051217272197
TR003198,Deutsche Bank,Stock,32361.816780500478,CAD,-0.007226272738507978,533.9699768782579
TR003199,Barclays,Bond,36932.83340421855,CAD,-0.00957842677809672,609.3917511696061
TR003200,Deutsche Bank,Stock,7099.651887964848,GBP,-0.010139646524863892,117.14425615142001
TR003201,Citigroup,FX,21419.208690843563,EUR,-0.004603121117990245,353.41694339891876
TR003202,Deutsche Bank,Stock,6973.584549184447,EUR,0.008069734376366901,115.06414506154337
TR003203,Barclays,Stock,143391.91033109993,GBP,-0.006204959299708135,2365.9665204631488
TR003204,HSBC,Stock,37420.20875419877,GBP,0.0028566624293926814,617.4334444442798
TR003205,Deutsche Bank,FX,28896.575483920384,EUR,0.02159518538816184,476.79349548468633
TR003206,Citigroup,Stock,57654.02311709741,USD,-0.002456127515842169,951.2913814321071
TR003207,Citigroup,Stock,8750.80644633142,USD,-0.005940161450813317,144.38830636446843
TR003208,Deutsche Bank,Stock,6449.681754189449,USD,0.0023704738042672918,106.4197489441259
TR003209,Barclays,FX,15293.34135395372,USD,-0.001156068430878662,252.34013234023638
TR003210,Barclays,Bond,11611.055242113285,EUR,-0.009312909685553842,191.5824114948692
TR003211,Barclays,FX,24675.193878131555,GBP,-0.00703320193771371,407.14069898917063
TR003212,Barclays,Bond,19105.474020028334,GBP,0.010041327902867374,315.2403213304675
TR003213,Deutsche Bank,Stock,8826.61561783426,GBP,0.009252077977251747,145.6391576942653
TR003214,Deutsche Bank,Stock,114549.45791081707,GBP,0.014155426432274403,1890.0660555284815
TR003215,HSBC,Stock,10072.134613444925,USD,-0.0045313612373405225,166.19022112184126
TR003216,Deutsche Bank,Stock,40580.288878280575,GBP,0.013811011399114738,669.5747664916295
TR003217,Deutsche Bank,Stock,39334.15004583921,USD,0.021222591020644915,649.013475756347
TR003218,HSBC,FX,31599.089873303703,GBP,0.00938600025499006,521.3849829095111
TR003219,Citigroup,Bond,12097.245605065524,EUR,0.00023193496913385196,199.60455248358113
TR003220,Citigroup,FX,5545.876241449758,EUR,-0.000842735944096782,91.506957983921
TR003221,Deutsche Bank,Stock,12115.763413711335,GBP,0.002021043108492458,199.910096326237
TR003222,HSBC,Stock,102775.52373854782,CAD,0.0006661939665584261,1695.796141686039
TR003223,Deutsche Bank,Bond,3085.653842567011,USD,-0.0025993578774644393,50.913288402355676
TR003224,Citigroup,Bond,10310.71155753042,USD,0.01433541202334918,170.1267406992519
TR003225,Citigroup,Stock,97537.32914093882,GBP,-0.0054680458705178596,1609.3659308254905
TR003226,Deutsche Bank,FX,56463.1718111051,EUR,0.0012954366021107617,931.6423348832341
TR003227,Citigroup,FX,122450.50355536563,GBP,-0.003527374518450707,2020.433308663533
TR003228,Deutsche Bank,Bond,39061.11635585351,CAD,0.006084126173623764,644.5084198715829
TR003229,Barclays,Stock,2650.4406757653664,EUR,0.003501170880344194,43.73227115012855
TR003230,HSBC,Stock,9996.128729338645,USD,0.009930626108191395,164.93612403408764
TR003231,HSBC,FX,33354.246664660845,GBP,0.004376022805684682,550.3450699669039
TR003232,Barclays,Bond,25308.459439829763,CAD,-0.0023442413196306374,417.5895807571911
TR003233,Citigroup,FX,68521.17382854813,CAD,-0.012726113371275133,1130.599368171044
TR003234,HSBC,Stock,16284.438390131503,CAD,-0.007109969419272656,268.6932334371698
TR003235,Barclays,Stock,3753.1328232500687,CAD,-0.00434473208365704,61.92669158362614
TR003236,HSBC,Bond,10519.180430018601,EUR,0.009360186512962167,173.56647709530694
TR003237,Citigroup,FX,11536.825179346526,GBP,-0.0011833002313209305,190.35761545921767
TR003238,Citigroup,Stock,485658.5076227589,USD,-0.0021382863518827782,8013.365375775522
TR003239,Citigroup,Bond,64214.508835024666,CAD,0.004463758490890104,1059.539395777907
TR003240,Barclays,FX,97631.95011292938,USD,0.009353660766691729,1610.9271768633348
TR003241,Citigroup,Stock,9641.353967395147,GBP,0.0031994238020090853,159.0823404620199
TR003242,Deutsche Bank,Stock,177037.1130319007,EUR,-0.0015227401538445348,2921.112365026361
TR003243,Barclays,Bond,11813.115528235665,GBP,0.010082318614940397,194.91640621588846
TR003244,Barclays,FX,16408.222839181704,EUR,0.004219239734840916,270.7356768464981
TR003245,Deutsche Bank,FX,25304.039282563674,GBP,0.021555376752273078,417.51664816230056
TR003246,Barclays,Stock,193784.96454337056,GBP,-0.010542966874292863,3197.451914965614
TR003247,Deutsche Bank,FX,188925.12957265554,CAD,0.009571992304314861,3117.264637948816
TR003248,Deutsche Bank,FX,23018.21940386252,EUR,-0.0014912275555244397,379.80062016373154
TR003249,Citigroup,FX,6031.454505845233,USD,0.007259158039259306,99.51899934644634
TR003250,HSBC,FX,50776.430099050915,USD,-0.0052751342681478,837.8110966343401
TR003251,Citigroup,Bond,5814.835871068274,GBP,-0.0026649962747552986,95.94479187262652
TR003252,Barclays,Bond,29625.11284580862,EUR,-0.00549314464458207,488.81436195584223
TR003253,HSBC,Stock,131949.70963720375,GBP,0.002398762358208961,2177.170209013862
TR003254,Citigroup,FX,317571.5776929813,EUR,-0.014805979111270256,5239.931031934191
TR003255,Deutsche Bank,FX,82011.52587488873,USD,-0.0225331245606488,1353.1901769356639
TR003256,Deutsche Bank,FX,25490.463959290457,USD,-0.005384886397258141,420.59265532829255
TR003257,Citigroup,Stock,1980.1469320881595,GBP,-0.014213711471074131,32.672424379454625
TR003258,HSBC,Stock,86629.0001759275,GBP,0.009552117063523616,1429.3785029028038
TR003259,Deutsche Bank,Bond,199450.98231062712,EUR,-0.01190538700995257,3290.9412081253477
TR003260,Barclays,Stock,205643.11732366297,USD,-0.008926150323555824,3393.1114358404384
TR003261,HSBC,FX,18739.683841009075,EUR,-0.011630720072808196,309.20478337664974
TR003262,HSBC,Stock,10618.567250299138,CAD,0.010372689683127633,175.20635962993578
TR003263,Citigroup,Stock,1844.3200789331838,EUR,-0.009716992460597249,30.431281302397533
TR003264,Citigroup,Bond,7498.337547328986,USD,0.018258515751832155,123.72256953092828
TR003265,Deutsche Bank,FX,8739.074530934175,CAD,-0.0006281167497579611,144.19472976041388
TR003266,Barclays,Stock,33844.38145743402,GBP,0.005603118152396074,558.4322940476613
TR003267,Deutsche Bank,Stock,21699.1867018643,GBP,-0.004822111613003342,358.0365805807609
TR003268,Citigroup,Stock,14064.79105088832,GBP,0.01575158612559396,232.06905233965728
