Capital_ID,Capital_Amount,Deduction_Amount,Exposure_ID,Exposure_Amount,Risk_Weight,Transaction_ID,Transaction_Amount,AML_Flag,Contract_ID,Rate_Type,Loss_Amount,Risk_Score,Revenue_Amount,Loss_Event_ID,Stress_Scenario_ID
C012880,7902102.152370564,690147.6374774519,E012880,1599970.577897113,46.8727117730635,T012880,452959.8473544497,Pass,CON012880,LIBOR,457412.48456085904,83.02288773863464,25970165.15966728,LE012880,S1
C012881,4974909.444673531,889974.0481485965,E012881,2419352.50721488,47.6145692082603,T012881,93065.84237996693,Pass,CON012881,SOFR,479180.21792931895,96.7828840718476,30011569.335589524,LE012881,S1
C012882,5707069.560292193,252412.2173074621,E012882,841661.2957264022,100.3992543039835,T012882,745302.7191143244,Pass,CON012882,SOFR,183816.3822316138,95.10091129335363,62958534.48196877,LE012882,S1
C012883,2021516.895535063,881167.8694449257,E012883,2602560.872795803,78.73364069688694,T012883,176649.25315947915,Pass,CON012883,SOFR,446218.6607517522,93.18852036139467,13742883.636893548,LE012883,S2
C012884,7281615.10188842,688996.7391294959,E012884,2423079.2792748744,105.23587296101546,T012884,444872.2075398032,Pass,CON012884,SOFR,412969.6405660191,94.4135953974223,29236423.26737079,LE012884,S1
C012885,6130123.313031615,319374.14018830954,E012885,1326129.2465421841,27.427006067162807,T012885,788235.0855999822,Pass,CON012885,SOFR,65409.10925213511,67.26368825596245,75204361.16851558,LE012885,S3
C012886,108242.90913711603,190344.2777284179,E012886,4704443.974340624,79.96415168330492,T012886,834664.6183753021,Pass,CON012886,SOFR,314301.3245316607,65.86315018804552,99071832.41095838,LE012886,S2
C012887,6530462.736816277,824424.7812005644,E012887,3459488.680798023,80.09149329834923,T012887,336965.8164136582,Pass,CON012887,SOFR,319217.78565896064,99.30697194073986,32437134.47618712,LE012887,S3
C012888,3988056.577127109,823974.4399183175,E012888,777701.3403152793,141.85837087763173,T012888,552213.3250595237,Pass,CON012888,SOFR,478948.8723724654,96.77028620279438,67386843.84528376,LE012888,S2
C012889,8010099.451421514,402712.37897777156,E012889,2176342.7952978066,128.29924119896276,T012889,97796.37919145219,Pass,CON012889,SOFR,243695.31378598404,83.2785924636029,17659692.579592414,LE012889,S3
C012890,7381729.387443854,575278.8863894634,E012890,3270255.4267105362,98.90646770690753,T012890,6176.172991911846,Pass,CON012890,SOFR,427885.6336151674,97.53640186953243,48515307.70332301,LE012890,S1
C012891,6500819.799579717,297065.85850499687,E012891,4301025.350923732,40.39278844236933,T012891,657635.9094695215,Pass,CON012891,SOFR,269187.1872222128,51.153086703305604,53865679.29706292,LE012891,S2
C012892,8816725.702068336,862089.7801158746,E012892,658243.0477672196,94.74497431749516,T012892,343557.1672837658,Pass,CON012892,SOFR,460714.41506687086,87.0135491679078,75417725.54080133,LE012892,S2
C012893,4020545.9604636836,860256.5812189429,E012893,2257871.759065838,144.0881159911799,T012893,109311.90229574418,Pass,CON012893,SOFR,139475.12579687475,61.41472977074358,46001021.53280011,LE012893,S1
C012894,3650881.0074444874,122357.25109104057,E012894,4038736.8133852184,26.496544464043307,T012894,341909.4280919656,Pass,CON012894,SOFR,21632.793286932796,98.12390405007397,50292822.673560224,LE012894,S1
C012895,5699788.359205807,312862.338540562,E012895,988013.0704814526,79.87300987600852,T012895,850295.8706783763,Pass,CON012895,SOFR,34628.18701678378,66.95354228137028,57380579.921598755,LE012895,S3
C012896,2523198.0692718714,897359.9916157286,E012896,4455347.255046544,97.99403470436611,T012896,196357.4292176837,Pass,CON012896,SOFR,192951.17830284752,61.3874125638424,67591178.01880819,LE012896,S3
C012897,802743.1415635371,231756.45392060728,E012897,3783471.1924543544,100.96546046566458,T012897,938229.5130662102,Pass,CON012897,SOFR,104880.71090249268,84.17745241799409,57589668.56191421,LE012897,S3
C012898,2885030.7710849736,479617.905821878,E012898,2155274.2020215215,75.59892690206097,T012898,800824.7804670664,Pass,CON012898,SOFR,128321.00800273666,54.92303117579686,82734872.60811175,LE012898,S2
C012899,9876155.535985364,597590.5740141806,E012899,2915910.9258828443,90.12113776250554,T012899,684192.2816679087,Pass,CON012899,SOFR,406963.8853993453,58.151636932760404,34266184.264157586,LE012899,S3
C012900,4025791.599126004,979984.0566793298,E012900,4492319.981093962,29.377253899784442,T012900,381748.6283624772,Pass,CON012900,SOFR,420468.4499899323,54.10239866873327,52391475.24519455,LE012900,S2
C012901,8208710.135432516,28072.580268232006,E012901,2076703.1534514565,29.32629521184684,T012901,985441.5859253913,Pass,CON012901,SOFR,247343.31433789237,96.18771348078005,83669831.12353577,LE012901,S1
C012902,7492570.26327221,915236.8512669756,E012902,241871.7260819977,137.70919297870688,T012902,967807.3585739391,Pass,CON012902,SOFR,26510.817062615322,67.43759614697566,91923864.19074415,LE012902,S2
C012903,3883705.2197521743,289483.9189885923,E012903,2061085.4665471674,126.77858143362339,T012903,20937.070876077258,Pass,CON012903,SOFR,323609.06341586995,75.15750895854404,56021216.406313114,LE012903,S3
C012904,4909435.555485007,126641.69355726097,E012904,2356453.962626156,28.002506696890535,T012904,714365.9970885776,Pass,CON012904,SOFR,456518.32786005724,70.34965123742742,2850595.5485054227,LE012904,S3
C012905,2790469.1735249613,602393.5315130762,E012905,4250688.860224215,109.74232821306029,T012905,386517.9885499699,Pass,CON012905,SOFR,227034.77272506783,68.03984463910987,77405872.67867182,LE012905,S2
C012906,1056533.157710694,32242.38712297134,E012906,2163421.3836131515,145.6645185941045,T012906,814816.7289216114,Pass,CON012906,SOFR,363790.1970047754,92.82349124577722,74447787.34048624,LE012906,S1
C012907,4166277.032878013,767697.1927420547,E012907,3677866.8402522295,71.84391575768498,T012907,505436.75837282604,Pass,CON012907,SOFR,468025.260025839,84.32934210728274,28722812.827543173,LE012907,S1
C012908,6584478.552110648,893240.0240702312,E012908,32752.95954567922,77.49340669980475,T012908,681173.3547367675,Pass,CON012908,SOFR,361303.22560279816,98.57224832010206,41710523.98482765,LE012908,S1
C012909,8342548.11966218,719402.7184996875,E012909,20686.154730940747,129.06321909944128,T012909,864048.3222463827,Pass,CON012909,LIBOR,342841.34775207477,98.13919416876243,39652935.63598812,LE012909,S2
C012910,9766512.122916711,372913.3015454098,E012910,2625164.02176,87.5293225375554,T012910,70245.33030381362,Pass,CON012910,SOFR,459430.5198801641,90.52495029934673,73417994.88242725,LE012910,S2
C012911,1955378.3297723548,271900.31578771176,E012911,2047974.0454417162,132.33663111252804,T012911,282090.38384127134,Pass,CON012911,SOFR,249897.59899032727,76.59691015430172,20342392.77500412,LE012911,S3
C012912,8615554.276891518,491070.01953217934,E012912,2397706.8776772125,41.49270550574366,T012912,461174.8010367613,Pass,CON012912,SOFR,479130.6635770316,85.91870063732284,5609946.831358785,LE012912,S2
C012913,5183818.495084748,395457.1641020084,E012913,629774.8160393907,85.56314306090947,T012913,563283.9085298337,Pass,CON012913,SOFR,451729.3583054774,83.14268005257739,35364883.922709435,LE012913,S1
C012914,265210.22109688376,732034.6530711005,E012914,4355268.200210326,132.03408937898442,T012914,456355.6316796233,Pass,CON012914,SOFR,477025.8717039102,59.639488131490026,44566989.95505789,LE012914,S1
C012915,6715230.052811006,842115.3847433331,E012915,3430964.6102106827,115.35704215919466,T012915,679646.18956201,Pass,CON012915,SOFR,337012.72528571374,59.582043525792955,69886104.6698799,LE012915,S1
C012916,4399402.333323767,177011.84824428373,E012916,1704327.339103169,32.45234239649002,T012916,8867.152883164119,Pass,CON012916,SOFR,88780.84999156144,77.72197332059513,80609053.60851994,LE012916,S2
C012917,5877479.6195787685,268429.92901416816,E012917,3362895.7500254163,59.09336588387121,T012917,160782.66606159063,Pass,CON012917,SOFR,234031.88870362652,88.03374893391509,97530243.72859651,LE012917,S3
C012918,5807349.320829671,289236.046620343,E012918,1726816.5091045042,28.352893331212677,T012918,691518.8564367847,Pass,CON012918,SOFR,342222.6508062714,83.49876140984247,55162223.402204536,LE012918,S1
C012919,3896832.904436404,113076.90384417113,E012919,1159440.0412380788,147.27652544032154,T012919,916661.1888027354,Pass,CON012919,SOFR,431638.2507197188,58.20873084707769,6890844.28830865,LE012919,S3
C012920,6703406.461887113,433027.1607334418,E012920,553024.3500625651,121.58754327692961,T012920,780910.4975918176,Pass,CON012920,SOFR,209846.73429821167,78.70200074149021,6202935.606186229,LE012920,S3
C012921,9451883.187545191,364999.04288211727,E012921,3466855.9067721623,60.99428385540742,T012921,50867.7153027139,Pass,CON012921,SOFR,327931.92340022966,68.20782550176844,6621873.669540384,LE012921,S2
C012922,7241999.983810238,792008.3367454365,E012922,4673423.666616018,95.84118231276297,T012922,203011.74071398834,Pass,CON012922,SOFR,448363.5205311135,51.73108634070051,82379335.67922172,LE012922,S2
C012923,163734.88413409132,975967.3228428309,E012923,1131879.0177380554,98.19606645407474,T012923,483778.4495540812,Pass,CON012923,SOFR,321349.8780851526,71.65764391127271,25711196.840831406,LE012923,S2
C012924,3258239.050969852,938414.6474828399,E012924,4914252.403215768,111.92849048879981,T012924,234921.44963254422,Pass,CON012924,SOFR,360269.1073102879,90.97645412963948,2198095.526370383,LE012924,S3
C012925,1614342.8875667076,390845.10054117214,E012925,1526678.2628909515,107.21718028770866,T012925,248026.0897730164,Pass,CON012925,SOFR,386589.3765612739,54.42009009991936,56839889.806834355,LE012925,S1
C012926,2920223.057753932,576235.8225132739,E012926,2771335.428236621,123.0823852275961,T012926,657570.4888709708,Pass,CON012926,SOFR,446010.0606698373,77.91821147067628,67170309.65643209,LE012926,S2
C012927,3564746.4621401955,929879.2811180392,E012927,2636339.7566555035,120.46037106001104,T012927,745157.9659722359,Pass,CON012927,SOFR,285422.8010591164,78.43763886690034,71751047.20525143,LE012927,S2
C012928,3163327.269214677,352145.1137759657,E012928,4044116.2226926903,142.2177653704374,T012928,646094.36679284,Pass,CON012928,SOFR,148684.65154321032,98.98207503834824,30018373.685986686,LE012928,S1
C012929,6128805.3078321805,22721.518248891458,E012929,3770979.073269657,58.68930447176183,T012929,774966.1783585344,Pass,CON012929,SOFR,496965.9073890218,55.7700411635562,26717302.531053703,LE012929,S1
C012930,7681697.340747262,353704.97368685796,E012930,4680073.56777594,120.20534932252335,T012930,768950.2649856444,Pass,CON012930,SOFR,373383.1938791261,54.28315908517853,61993731.4298737,LE012930,S2
C012931,9136685.256496532,827391.3503348854,E012931,1163534.1091073565,62.31497028692413,T012931,29883.818418333856,Pass,CON012931,LIBOR,316655.70423420065,88.96674617136998,72432718.9515795,LE012931,S2
C012932,9690324.105578536,553227.5394064522,E012932,3292624.7905308497,61.515604286759675,T012932,760559.4761186017,Pass,CON012932,LIBOR,38131.87607109664,63.50457439446605,35751974.889743395,LE012932,S1
C012933,893307.2943820853,350834.58138249227,E012933,4323842.144842485,90.19273937438477,T012933,627149.9865563157,Pass,CON012933,SOFR,45705.19137779405,91.46043732191129,1670636.0164169846,LE012933,S1
C012934,313089.4203206542,263767.2939328304,E012934,1554288.3814293162,86.8285829057477,T012934,179943.0803567103,Fail,CON012934,SOFR,372956.455282269,52.69296275011423,74229882.0714284,LE012934,S1
C012935,2524323.274665104,449048.4037690802,E012935,149307.84180503842,149.03827361415344,T012935,207143.0629873608,Pass,CON012935,SOFR,160602.46920790782,76.98179347309105,31685051.388575878,LE012935,S3
C012936,348401.929350656,130230.11698981602,E012936,416953.3860055668,146.4602936160112,T012936,765201.0358823608,Pass,CON012936,SOFR,104506.16928744066,74.50933531301334,30894608.022384755,LE012936,S1
C012937,6205113.549603297,825897.0302977967,E012937,3825285.342775257,62.018229646474595,T012937,292336.1047470602,Pass,CON012937,SOFR,33367.06915878429,86.65889963874348,7479890.336469526,LE012937,S3
C012938,4957797.358211591,827063.4517860634,E012938,691352.3033309759,66.51571146235631,T012938,624536.2277468041,Pass,CON012938,SOFR,454861.0620274648,61.10226230167214,75421210.67032164,LE012938,S3
C012939,1594400.501398023,894586.6630947413,E012939,2432988.619013399,114.41382829461496,T012939,943891.7045973515,Pass,CON012939,SOFR,101710.52800662367,56.36188633783618,87762268.45242561,LE012939,S1
C012940,6779744.747343749,658404.8208134077,E012940,2164516.6285430514,26.072529636247122,T012940,893268.9448132265,Pass,CON012940,SOFR,270110.5055889901,84.87459410229592,30928636.291893598,LE012940,S3
C012941,9702249.98521263,594933.2951251367,E012941,1442539.2566793442,70.98982754372824,T012941,941739.3052461564,Pass,CON012941,SOFR,295783.92642443907,85.83853768511955,43687088.22866317,LE012941,S1
C012942,859438.2799166172,998255.5405079643,E012942,2448715.572345242,45.07158289562948,T012942,456480.81182230177,Pass,CON012942,SOFR,245285.15024783008,79.43649606636407,16538313.841478815,LE012942,S3
C012943,1283566.3200054143,906879.8188067279,E012943,2898151.1926003494,50.826202291983094,T012943,285737.0190659069,Pass,CON012943,SOFR,344123.78632952657,55.842890119589484,12598005.528077008,LE012943,S2
C012944,9473254.182755496,553867.9009059696,E012944,3967598.204407092,68.11450964549073,T012944,269775.82002647023,Pass,CON012944,SOFR,438050.76206460816,68.9519863235696,57706597.448267445,LE012944,S2
C012945,7373120.061524501,403469.46883708145,E012945,4250995.486649681,118.17375530519055,T012945,953082.6228565678,Pass,CON012945,SOFR,350457.4158411682,62.150801789844984,25697803.60066434,LE012945,S2
C012946,631323.0667531828,32853.47297857743,E012946,4505176.317013752,81.37711332796297,T012946,928514.5224757112,Pass,CON012946,LIBOR,132042.92701325926,57.90297634348791,89766076.69913647,LE012946,S2
C012947,6135283.02103751,38668.93386038428,E012947,2841525.2703023273,110.77093224679545,T012947,338875.1579847194,Pass,CON012947,SOFR,231806.51645943278,94.59099983362029,47238631.86283329,LE012947,S3
C012948,1428923.9155611335,172988.23575056333,E012948,3913168.916871526,142.11759400117825,T012948,831752.2954428131,Pass,CON012948,SOFR,456234.098937846,58.09826279642438,31047439.995368384,LE012948,S2
C012949,8420549.367395837,68603.42903766781,E012949,1092980.2249118497,107.78099740301118,T012949,339690.9642888555,Pass,CON012949,SOFR,137192.91247057918,86.76473833099932,74332736.13644649,LE012949,S2
C012950,5739661.574557771,937404.6908173375,E012950,4161141.4039583383,87.45498640111212,T012950,55790.06592779999,Pass,CON012950,SOFR,136843.58892006887,52.26602898578237,98803699.28368764,LE012950,S2
C012951,4386094.038688108,940017.0986367459,E012951,1822426.628451811,35.876536942657665,T012951,719275.1806464818,Pass,CON012951,SOFR,300306.88541537663,57.23211972130743,3671458.365387239,LE012951,S1
C012952,2076694.4205395018,262450.74589679606,E012952,2245064.4137905547,143.0210187852714,T012952,733296.0975160705,Pass,CON012952,SOFR,457586.5303239895,52.09410128260774,83620379.43127654,LE012952,S1
C012953,5251979.90392069,331199.07764679415,E012953,3475953.2100126045,113.81877381279162,T012953,87363.52049624284,Pass,CON012953,SOFR,217485.214474187,69.97240771100559,96967562.08312833,LE012953,S1
C012954,9279282.452274673,377643.1236191189,E012954,4815373.479964361,43.09685222989506,T012954,156718.32097019767,Pass,CON012954,SOFR,465021.2257744476,62.5301852486201,84827625.59610987,LE012954,S2
C012955,7553359.070814239,159525.52843003965,E012955,4471600.45955121,96.65550681863593,T012955,679488.2601241997,Pass,CON012955,SOFR,389773.798782271,75.54880796966108,92645768.32212397,LE012955,S3
C012956,9354473.331549596,44835.77978195841,E012956,1972917.0888574475,34.378192548998314,T012956,526284.8446552599,Pass,CON012956,SOFR,21624.418613444162,82.87780399505465,24715453.057394344,LE012956,S1
C012957,5886996.817187393,294271.1236605052,E012957,3441171.3872666447,125.61343250975997,T012957,228569.2509004948,Pass,CON012957,SOFR,196115.30642452667,96.2227513371127,56627576.591910325,LE012957,S1
C012958,9935181.656226207,590780.7738499134,E012958,2820300.8239238863,32.18721064057851,T012958,311157.24511081085,Pass,CON012958,SOFR,81444.14517363314,88.55644994721231,53794317.39799895,LE012958,S1
C012959,6638831.231666721,491980.4101924765,E012959,1520882.8587809254,124.93860411979728,T012959,737640.8454674684,Pass,CON012959,SOFR,16216.448212758361,51.538427161773114,21942189.74930994,LE012959,S3
C012960,5426014.440435707,499816.35202735587,E012960,91073.15625906867,69.09518917759816,T012960,757667.6954901536,Pass,CON012960,SOFR,372051.4170796515,95.68179012035091,34527635.173607066,LE012960,S3
C012961,9582520.903631086,433480.4957842496,E012961,2584385.9007840673,96.00078925375774,T012961,829203.9511023603,Pass,CON012961,SOFR,417669.16321933013,64.18173614752483,79043032.52740638,LE012961,S3
C012962,2094164.980560725,403953.813425392,E012962,654994.7593246077,142.72173928679305,T012962,927076.3956828428,Pass,CON012962,SOFR,80407.18276228342,69.52698847346325,10188883.762082618,LE012962,S2
C012963,1020502.2173473919,196145.46577439428,E012963,4083504.1540604383,120.34354798118783,T012963,389287.88818075345,Pass,CON012963,SOFR,496453.9804282092,76.2248339684086,45310072.261731036,LE012963,S2
C012964,9808656.752024315,556378.1589195353,E012964,1371653.7164778481,70.16698448570224,T012964,467160.3300252976,Pass,CON012964,SOFR,438930.35436484125,63.78000856334475,54021715.56161178,LE012964,S1
C012965,398723.7465193304,357565.012584998,E012965,3865744.5265075564,78.01501554448126,T012965,882851.5370271269,Pass,CON012965,SOFR,494120.2057979317,81.36638194048882,89049877.17657684,LE012965,S1
C012966,5402570.786698665,798986.1203387266,E012966,1526876.433089156,100.07400995038383,T012966,15930.066674877582,Pass,CON012966,SOFR,175368.19242401264,55.56103136657612,74904728.20215343,LE012966,S2
C012967,200915.78218685894,398420.91447290964,E012967,300119.42778478406,63.13413032336381,T012967,356689.94336070924,Fail,CON012967,SOFR,316984.51381328906,97.93158558739631,47131818.21290641,LE012967,S2
C012968,6597697.592326058,511487.9777789125,E012968,1646104.2178605245,139.76077945112712,T012968,862794.9774579164,Pass,CON012968,SOFR,352790.3827949306,50.217607708744445,5582766.642880994,LE012968,S1
C012969,5542275.474434776,605872.0889736958,E012969,3402702.644408577,74.52252400326833,T012969,270390.00492821244,Pass,CON012969,SOFR,391661.0545580853,62.76739241008357,52243406.07951089,LE012969,S3
C012970,7621602.840202159,684669.3806092449,E012970,1262943.9629574479,35.94077657961661,T012970,662397.9183971797,Pass,CON012970,SOFR,355891.4172677978,70.93765535549082,62152525.763839945,LE012970,S3
C012971,6899160.707424625,672845.5681033385,E012971,208635.91312034923,143.29693348539286,T012971,254870.50430289304,Pass,CON012971,SOFR,376893.25534692325,97.27050932420607,39894195.35708404,LE012971,S2
C012972,7512173.51238025,679433.3568884898,E012972,722071.7130083711,54.66393198572319,T012972,407763.1802583677,Pass,CON012972,SOFR,403709.2888492123,92.05511139589166,9800851.493370634,LE012972,S2
C012973,5165860.785400107,259506.43076304148,E012973,3387835.4157908023,135.3086727484707,T012973,791479.8558049555,Pass,CON012973,SOFR,95432.95011436564,95.05535224772996,51161170.28849395,LE012973,S1
C012974,328914.5841716948,359994.3775329737,E012974,4829884.74218687,137.7942301411337,T012974,519126.27746724436,Pass,CON012974,SOFR,344029.373506706,86.92563873952729,96306444.48059061,LE012974,S3
C012975,2932788.4572766856,672018.8202957762,E012975,2279980.709682817,69.59553391728431,T012975,572848.2728067042,Pass,CON012975,SOFR,420673.93813884456,84.25762901088386,63083597.51981886,LE012975,S1
C012976,7925283.314973942,159859.4376990088,E012976,2249668.158908455,78.10200910928639,T012976,890908.0738508907,Pass,CON012976,SOFR,337903.26866755035,73.47695294752785,41331125.70594065,LE012976,S2
C012977,3069342.5040831943,753082.3658211041,E012977,2110826.3667268325,127.8411195744641,T012977,394637.2155241287,Pass,CON012977,SOFR,468599.9089871383,75.83120299735455,1406950.6945900156,LE012977,S1
C012978,161209.27911795478,108479.84754086337,E012978,3415559.606931909,83.79546865516772,T012978,705017.5791781812,Pass,CON012978,SOFR,240020.64807536206,82.38596030246659,32372431.28786507,LE012978,S1
C012979,3980044.0843738187,482511.82527029247,E012979,4792750.853924508,90.63008452231549,T012979,465437.99685609224,Pass,CON012979,SOFR,292131.09757890314,90.93638808038304,54372334.664197415,LE012979,S2
C012980,4393804.502320913,188672.47484932502,E012980,2164208.8737166775,112.45982790956143,T012980,167924.95741697386,Pass,CON012980,SOFR,242247.85487052193,92.41615149722281,40444791.9164233,LE012980,S3
C012981,3270585.102715197,188387.3349843116,E012981,643287.6706570697,83.32054743395629,T012981,381839.03274577984,Fail,CON012981,SOFR,155733.40823998398,66.51422113331259,83376433.57713903,LE012981,S3
C012982,7464895.787071946,363926.7912432751,E012982,3546170.028643338,76.60229601596474,T012982,223550.36872784892,Pass,CON012982,SOFR,210534.88061518068,92.64034432226667,62366947.51890729,LE012982,S2
C012983,4119171.7904864373,132850.95428907644,E012983,3467077.3063411647,145.6722868278939,T012983,177843.5639490051,Pass,CON012983,SOFR,431336.8915378414,87.57726370708903,12795988.378610058,LE012983,S3
C012984,2560611.6548683867,564723.8414596777,E012984,173744.70711559127,77.61185852801265,T012984,346444.6748143957,Pass,CON012984,SOFR,16571.577930875326,81.6308796154398,80037203.52235381,LE012984,S1
C012985,6745765.480916197,485552.61545396445,E012985,2876741.145048987,71.98571380858758,T012985,104468.40495073253,Pass,CON012985,SOFR,145880.06115390378,71.4207894908902,22874973.020507473,LE012985,S3
C012986,4578460.5996827455,763395.1930621322,E012986,1084591.9026105574,43.95310792846436,T012986,317968.08815422514,Pass,CON012986,SOFR,328164.770147256,91.53776662795819,67082721.196213916,LE012986,S1
C012987,6463941.257431757,810078.5231300043,E012987,1814241.5921057179,144.00499442382284,T012987,20073.654885389467,Pass,CON012987,SOFR,495475.8118325199,64.52841086156637,50433553.50702963,LE012987,S1
C012988,5550738.004244711,811601.0586732078,E012988,2289516.6765121426,127.6377691743749,T012988,356123.33427482913,Pass,CON012988,SOFR,11881.014337512597,94.69735119784765,67891708.56141643,LE012988,S2
C012989,7673322.2075290885,69521.71818801311,E012989,4894041.772948571,122.02979526212891,T012989,999242.0017991757,Pass,CON012989,SOFR,52113.92074811966,53.309674501235534,86381410.08789876,LE012989,S1
C012990,4264236.296250934,411068.09693990374,E012990,4759527.96655179,130.65007800622953,T012990,874535.3631981848,Pass,CON012990,SOFR,320373.87929447345,50.62686180147867,62501206.2799688,LE012990,S1
C012991,5582400.291450435,721885.0331799331,E012991,1812754.4143181497,24.549147324054427,T012991,130017.71578168152,Fail,CON012991,SOFR,459605.5383087167,89.27431073973862,32272724.351618387,LE012991,S3
C012992,910871.2321957777,77205.0455796488,E012992,301375.99495582713,77.34073889225834,T012992,828312.5641570926,Pass,CON012992,SOFR,76258.0596237371,78.27470627968115,73474757.48019783,LE012992,S2
C012993,7855787.174367657,632272.04716864,E012993,4414946.295904375,125.0914034527829,T012993,930549.3790823646,Pass,CON012993,SOFR,62313.43514511067,70.8994492548971,85446381.5584537,LE012993,S3
C012994,9046119.224581745,525070.6848398256,E012994,1143844.7846207714,54.06414463226084,T012994,260548.3643505357,Pass,CON012994,SOFR,329804.8125493543,99.56722651902186,53668616.678988636,LE012994,S1
C012995,9131874.813543446,584104.399277858,E012995,624929.5927417402,123.23434292264463,T012995,784221.5339882134,Pass,CON012995,SOFR,296472.9917385308,88.61800827789092,30166161.24266755,LE012995,S2
C012996,8742018.44496387,233868.07197378066,E012996,2770412.083074877,83.78990467613147,T012996,482050.3863829474,Pass,CON012996,SOFR,131529.45510840203,66.25230911839978,57069559.72364819,LE012996,S2
C012997,5876055.917532923,282826.1449852315,E012997,3935178.523565227,66.61905232859667,T012997,745884.5309844008,Pass,CON012997,SOFR,2006.8506831221189,82.2628964584137,87298589.46847804,LE012997,S1
C012998,9080568.422229867,954831.9111732465,E012998,4495884.280459781,111.18721042273557,T012998,200503.064342293,Pass,CON012998,SOFR,70055.68032896337,87.85244943977247,52794798.64482038,LE012998,S1
C012999,3051992.765782762,867184.0342606336,E012999,3744555.2354647205,101.69329422873074,T012999,579337.3577876332,Fail,CON012999,SOFR,208340.59721816817,96.45774358919124,55527972.4000889,LE012999,S1
C013000,6187025.407624329,857878.0659331863,E013000,4783421.057373081,58.89145538715199,T013000,546024.5720675354,Pass,CON013000,SOFR,408133.8663222641,57.12813570999467,10021090.271328064,LE013000,S1
C013001,8537048.49712544,535142.2679974552,E013001,2672773.590108883,106.90252824083457,T013001,92440.81551834113,Pass,CON013001,SOFR,317216.70749220107,79.73070660384758,25772948.23262848,LE013001,S2
C013002,5722645.217336628,627486.527690864,E013002,4474659.128961517,99.53727117767752,T013002,721480.1095013353,Pass,CON013002,SOFR,295775.52711561334,90.14138756939059,80023993.10074668,LE013002,S1
C013003,3332818.2881454127,918093.4318410993,E013003,2048221.8609007932,101.89061640186027,T013003,28327.694352734485,Pass,CON013003,LIBOR,445486.0014590804,90.23075913949097,69049929.1533831,LE013003,S2
C013004,7738803.413511947,317361.03506003745,E013004,4291882.057834231,93.81471419930439,T013004,318642.86981025495,Pass,CON013004,SOFR,183713.12004795493,97.72702270819904,89679424.75107789,LE013004,S1
C013005,754000.6850824174,708839.4293334193,E013005,2424096.55462143,93.98038100765716,T013005,491400.3999395197,Pass,CON013005,SOFR,43621.24445487636,81.44501296579273,32448972.03090753,LE013005,S2
C013006,9696941.999117902,815372.8566653645,E013006,757322.3355833013,25.34105007311127,T013006,876057.3324465972,Pass,CON013006,SOFR,240743.78661030822,73.6550079065755,48362205.52845173,LE013006,S2
C013007,1897655.7671149175,60882.64471264615,E013007,2243760.10385952,142.42169296649195,T013007,50810.062899998324,Pass,CON013007,SOFR,456135.42058859655,92.46378770643145,48950558.33011242,LE013007,S3
C013008,4709002.290042188,478767.4224534969,E013008,665090.8595463829,137.9510224811139,T013008,889462.0877279104,Pass,CON013008,SOFR,401903.20679103193,93.09609907877271,58613391.42683461,LE013008,S1
C013009,1489574.5338732253,138337.1913112631,E013009,2128675.4597387332,106.5054104606047,T013009,337806.31754963886,Pass,CON013009,SOFR,209168.10779954615,76.10363078931293,85259632.61953297,LE013009,S2
C013010,4883075.27357938,144697.8014915321,E013010,1408545.671964616,83.22643118246432,T013010,391130.85363107646,Pass,CON013010,SOFR,317903.4579622035,70.28235988426465,17527523.485866763,LE013010,S1
C013011,5019738.626638703,433719.9074451941,E013011,4732907.294910863,144.87537198233625,T013011,809795.5908917418,Pass,CON013011,SOFR,370958.16459102574,92.48803399229945,44768317.329476126,LE013011,S1
C013012,5763127.783873206,689743.520214137,E013012,3139154.901541661,82.31329742652568,T013012,222493.09134347673,Pass,CON013012,SOFR,90017.3862657444,67.64714781233133,41285449.63101389,LE013012,S1
C013013,2414632.4950897573,592214.5420442218,E013013,2211348.749673172,62.63244302954746,T013013,219291.11065120323,Pass,CON013013,SOFR,410732.25113343576,89.31167062260465,17322007.18890495,LE013013,S2
C013014,8087460.629060655,294538.8563643141,E013014,251681.86422673735,55.12643519704654,T013014,131582.1929629729,Pass,CON013014,SOFR,234546.83628166013,56.070145431457746,68410490.04491311,LE013014,S3
C013015,1861643.6966003506,798219.4141080442,E013015,4314166.887882575,55.50951910458037,T013015,997294.5152171276,Pass,CON013015,SOFR,180926.81880756922,52.624703360431894,67664429.61715919,LE013015,S1
C013016,2296157.1253764555,267422.89232272044,E013016,3509029.103246575,81.73268146708892,T013016,385587.6171931784,Pass,CON013016,SOFR,464803.2348750919,91.85313170275705,81575885.63019224,LE013016,S3
C013017,2677403.563320042,159751.0129242541,E013017,3298387.0754128187,136.1924284966065,T013017,156227.4411419282,Fail,CON013017,SOFR,354566.79483070987,74.81668347835313,10622692.804636197,LE013017,S2
C013018,9653708.427446742,725791.6852709412,E013018,3795582.824001374,50.0606974949222,T013018,603972.4343030662,Pass,CON013018,SOFR,425610.22026270354,56.39936669681719,24249509.919620126,LE013018,S1
C013019,8954769.086724881,823110.0701192191,E013019,2529619.100865122,50.28366281464629,T013019,236102.51743871198,Pass,CON013019,SOFR,48733.703630014,77.1381904783903,3559322.5451028235,LE013019,S2
